date,QQQ
2009-06-24,35.59
2009-06-25,36.290001
2009-06-26,36.369999
2009-06-29,36.450001
2009-06-30,36.380001
2009-07-01,36.400002
2009-07-02,35.599998
2009-07-06,35.41
2009-07-07,34.529999
2009-07-08,34.709999
2009-07-09,34.77
2009-07-10,34.919998
2009-07-13,35.59
2009-07-14,35.720001
2009-07-15,36.919998
2009-07-16,37.360001
2009-07-17,37.560001
2009-07-20,37.919998
2009-07-21,38.18
2009-07-22,38.5
2009-07-23,39.349998
2009-07-24,39.049999
2009-07-27,39.349998
2009-07-28,39.080002
2009-07-29,39.34
2009-07-30,39.57
2009-07-31,39.450001
2009-08-03,40.040001
2009-08-04,40.040001
2009-08-05,39.73
2009-08-06,39.380001
2009-08-07,39.880001
2009-08-10,39.599998
2009-08-11,39.259998
2009-08-12,39.869999
2009-08-13,40.09
2009-08-14,39.630001
2009-08-17,38.48
2009-08-18,39.029999
2009-08-19,39.299999
2009-08-20,39.759998
2009-08-21,40.290001
2009-08-24,40.25
2009-08-25,40.369999
2009-08-26,40.299999
2009-08-27,40.400002
2009-08-28,40.439999
2009-08-31,40.029999
2009-09-01,39.279999
2009-09-02,39.25
2009-09-03,39.509998
2009-09-04,40.360001
2009-09-08,40.740002
2009-09-09,41.09
2009-09-10,41.48
2009-09-11,41.52
2009-09-14,41.68
2009-09-15,41.810001
2009-09-16,42.419998
2009-09-17,42.41
2009-09-18,42.439999
2009-09-21,42.57
2009-09-22,42.650002
2009-09-23,42.450001
2009-09-24,42.07
2009-09-25,41.700001
2009-09-28,42.41
2009-09-29,42.220001
2009-09-30,42.25
2009-10-01,41.0
2009-10-02,40.880001
2009-10-05,41.209999
2009-10-06,41.939999
2009-10-07,42.060001
2009-10-08,42.240002
2009-10-09,42.48
2009-10-12,42.57
2009-10-13,42.580002
2009-10-14,43.16
2009-10-15,43.060001
2009-10-16,42.779999
2009-10-19,43.209999
2009-10-20,43.220001
2009-10-21,43.139999
2009-10-22,43.310001
2009-10-23,43.130001
2009-10-26,42.990002
2009-10-27,42.34
2009-10-28,41.389999
2009-10-29,42.09
2009-10-30,40.959999
2009-11-02,41.130001
2009-11-03,41.259998
2009-11-04,41.330002
2009-11-05,42.349998
2009-11-06,42.599998
2009-11-09,43.509998
2009-11-10,43.619999
2009-11-11,43.900002
2009-11-12,43.650002
2009-11-13,44.009998
2009-11-16,44.459999
2009-11-17,44.599998
2009-11-18,44.349998
2009-11-19,43.66
2009-11-20,43.439999
2009-11-23,44.139999
2009-11-24,43.990002
2009-11-25,44.18
2009-11-27,43.509998
2009-11-30,43.560001
2009-12-01,44.009998
2009-12-02,44.07
2009-12-03,43.889999
2009-12-04,44.119999
2009-12-07,43.91
2009-12-08,43.639999
2009-12-09,44.080002
2009-12-10,44.299999
2009-12-11,44.130001
2009-12-14,44.549999
2009-12-15,44.299999
2009-12-16,44.360001
2009-12-17,43.82
2009-12-18,44.459999
2009-12-21,44.959999
2009-12-22,45.23
2009-12-23,45.560001
2009-12-24,45.98
2009-12-28,46.220001
2009-12-29,46.029999
2009-12-30,46.169998
2009-12-31,45.75
2010-01-04,46.419998
2010-01-05,46.419998
2010-01-06,46.139999
2010-01-07,46.169998
2010-01-08,46.549999
2010-01-11,46.360001
2010-01-12,45.779999
2010-01-13,46.349998
2010-01-14,46.389999
2010-01-15,45.849998
2010-01-19,46.59
2010-01-20,45.919998
2010-01-21,45.490002
2010-01-22,44.16
2010-01-25,44.310001
2010-01-26,44.349998
2010-01-27,44.700001
2010-01-28,43.549999
2010-01-29,42.790001
2010-02-01,43.259998
2010-02-02,43.650002
2010-02-03,43.889999
2010-02-04,42.619999
2010-02-05,42.98
2010-02-08,42.669998
2010-02-09,43.110001
2010-02-10,43.02
2010-02-11,43.669998
2010-02-12,43.759998
2010-02-16,44.32
2010-02-17,44.57
2010-02-18,44.849998
2010-02-19,44.830002
2010-02-22,44.740002
2010-02-23,44.16
2010-02-24,44.610001
2010-02-25,44.599998
2010-02-26,44.759998
2010-03-01,45.41
2010-03-02,45.549999
2010-03-03,45.599998
2010-03-04,45.75
2010-03-05,46.439999
2010-03-08,46.529999
2010-03-09,46.790001
2010-03-10,47.169998
2010-03-11,47.349998
2010-03-12,47.360001
2010-03-15,47.240002
2010-03-16,47.540001
2010-03-17,47.669998
2010-03-18,47.830002
2010-03-19,47.490002
2010-03-22,47.919998
2010-03-23,48.25
2010-03-24,48.02
2010-03-25,47.950001
2010-03-26,48.0
2010-03-29,48.23
2010-03-30,48.389999
2010-03-31,48.16
2010-04-01,48.16
2010-04-05,48.610001
2010-04-06,48.75
2010-04-07,48.630001
2010-04-08,48.740002
2010-04-09,49.029999
2010-04-12,49.07
2010-04-13,49.32
2010-04-14,49.91
2010-04-15,50.130001
2010-04-16,49.529999
2010-04-19,49.5
2010-04-20,49.75
2010-04-21,50.029999
2010-04-22,50.310001
2010-04-23,50.52
2010-04-26,50.41
2010-04-27,49.34
2010-04-28,49.369999
2010-04-29,50.23
2010-04-30,49.240002
2010-05-03,49.93
2010-05-04,48.43
2010-05-05,48.18
2010-05-06,46.57
2010-05-07,45.41
2010-05-10,47.77
2010-05-11,47.720001
2010-05-12,48.619999
2010-05-13,47.849998
2010-05-14,46.93
2010-05-17,47.080002
2010-05-18,46.43
2010-05-19,46.060001
2010-05-20,44.349998
2010-05-21,44.84
2010-05-24,44.66
2010-05-25,44.700001
2010-05-26,44.200001
2010-05-27,45.869999
2010-05-28,45.599998
2010-06-01,45.18
2010-06-02,46.25
2010-06-03,46.689999
2010-06-04,45.09
2010-06-07,44.27
2010-06-08,44.189999
2010-06-09,43.82
2010-06-10,45.07
2010-06-11,45.5
2010-06-14,45.490002
2010-06-15,46.709999
2010-06-16,46.900002
2010-06-17,47.049999
2010-06-18,47.0
2010-06-21,46.599998
2010-06-22,46.240002
2010-06-23,46.049999
2010-06-24,45.349998
2010-06-25,45.27
2010-06-28,45.110001
2010-06-29,43.369999
2010-06-30,42.709999
2010-07-01,42.59
2010-07-02,42.470001
2010-07-06,42.599998
2010-07-07,43.959999
2010-07-08,44.200001
2010-07-09,44.619999
2010-07-12,44.75
2010-07-13,45.330002
2010-07-14,45.560001
2010-07-15,45.599998
2010-07-16,44.34
2010-07-19,44.720001
2010-07-20,45.259998
2010-07-21,44.639999
2010-07-22,45.77
2010-07-23,46.060001
2010-07-26,46.439999
2010-07-27,46.419998
2010-07-28,46.049999
2010-07-29,45.709999
2010-07-30,45.810001
2010-08-02,46.669998
2010-08-03,46.470001
2010-08-04,46.939999
2010-08-05,46.830002
2010-08-06,46.759998
2010-08-09,47.080002
2010-08-10,46.669998
2010-08-11,45.400002
2010-08-12,45.040001
2010-08-13,44.720001
2010-08-16,44.799999
2010-08-17,45.369999
2010-08-18,45.549999
2010-08-19,44.860001
2010-08-20,44.919998
2010-08-23,44.48
2010-08-24,43.650002
2010-08-25,44.07
2010-08-26,43.540001
2010-08-27,44.07
2010-08-30,43.610001
2010-08-31,43.459999
2010-09-01,44.759998
2010-09-02,45.259998
2010-09-03,46.009998
2010-09-07,45.700001
2010-09-08,46.25
2010-09-09,46.43
2010-09-10,46.599998
2010-09-13,47.25
2010-09-14,47.450001
2010-09-15,47.75
2010-09-16,47.939999
2010-09-17,47.990002
2010-09-20,48.830002
2010-09-21,48.82
2010-09-22,48.689999
2010-09-23,48.669998
2010-09-24,49.66
2010-09-27,49.389999
2010-09-28,49.369999
2010-09-29,49.290001
2010-09-30,49.07
2010-10-01,49.009998
2010-10-04,48.48
2010-10-05,49.66
2010-10-06,49.23
2010-10-07,49.41
2010-10-08,49.75
2010-10-11,49.77
2010-10-12,50.110001
2010-10-13,50.52
2010-10-14,50.419998
2010-10-15,51.490002
2010-10-18,51.299999
2010-10-19,50.82
2010-10-20,51.189999
2010-10-21,51.290001
2010-10-22,51.639999
2010-10-25,51.889999
2010-10-26,52.029999
2010-10-27,52.189999
2010-10-28,52.299999
2010-10-29,52.18
2010-11-01,52.220001
2010-11-02,52.779999
2010-11-03,53.02
2010-11-04,53.669998
2010-11-05,53.669998
2010-11-08,53.740002
2010-11-09,53.450001
2010-11-10,53.720001
2010-11-11,53.380001
2010-11-12,52.509998
2010-11-15,52.310001
2010-11-16,51.450001
2010-11-17,51.599998
2010-11-18,52.43
2010-11-19,52.470001
2010-11-22,52.91
2010-11-23,52.07
2010-11-24,53.119999
2010-11-26,52.77
2010-11-29,52.73
2010-11-30,52.09
2010-12-01,53.189999
2010-12-02,53.73
2010-12-03,53.869999
2010-12-06,53.849998
2010-12-07,53.880001
2010-12-08,54.080002
2010-12-09,54.130001
2010-12-10,54.490002
2010-12-13,54.299999
2010-12-14,54.400002
2010-12-15,54.16
2010-12-16,54.580002
2010-12-17,54.52
2010-12-20,54.560001
2010-12-21,54.889999
2010-12-22,54.880001
2010-12-23,54.740002
2010-12-27,54.77
2010-12-28,54.669998
2010-12-29,54.790001
2010-12-30,54.66
2010-12-31,54.459999
2011-01-03,55.310001
2011-01-04,55.27
2011-01-05,55.740002
2011-01-06,55.919998
2011-01-07,55.869999
2011-01-10,56.080002
2011-01-11,56.16
2011-01-12,56.560001
2011-01-13,56.580002
2011-01-14,57.0
2011-01-18,57.16
2011-01-19,56.509998
2011-01-20,56.110001
2011-01-21,55.68
2011-01-24,56.450001
2011-01-25,56.529999
2011-01-26,56.830002
2011-01-27,57.18
2011-01-28,55.73
2011-01-31,56.0
2011-02-01,57.049999
2011-02-02,56.959999
2011-02-03,57.060001
2011-02-04,57.380001
2011-02-07,57.650002
2011-02-08,58.029999
2011-02-09,57.93
2011-02-10,58.02
2011-02-11,58.439999
2011-02-14,58.580002
2011-02-15,58.5
2011-02-16,58.880001
2011-02-17,58.860001
2011-02-18,58.73
2011-02-22,57.029999
2011-02-23,56.560001
2011-02-24,56.860001
2011-02-25,57.650002
2011-02-28,57.77
2011-03-01,56.84
2011-03-02,57.139999
2011-03-03,58.27
2011-03-04,57.970001
2011-03-07,57.189999
2011-03-08,57.419998
2011-03-09,57.029999
2011-03-10,56.139999
2011-03-11,56.490002
2011-03-14,56.290001
2011-03-15,55.490002
2011-03-16,54.150002
2011-03-17,54.650002
2011-03-18,54.450001
2011-03-21,55.5
2011-03-22,55.400002
2011-03-23,55.709999
2011-03-24,56.700001
2011-03-25,56.84
2011-03-28,56.529999
2011-03-29,57.080002
2011-03-30,57.349998
2011-03-31,57.43
2011-04-01,57.459999
2011-04-04,57.27
2011-04-05,57.119999
2011-04-06,57.259998
2011-04-07,57.220001
2011-04-08,56.950001
2011-04-11,56.759998
2011-04-12,56.369999
2011-04-13,56.849998
2011-04-14,56.75
2011-04-15,56.650002
2011-04-18,56.25
2011-04-19,56.599998
2011-04-20,57.880001
2011-04-21,58.34
2011-04-25,58.490002
2011-04-26,58.82
2011-04-27,59.220001
2011-04-28,59.130001
2011-04-29,59.080002
2011-05-02,58.970001
2011-05-03,58.689999
2011-05-04,58.599998
2011-05-05,58.279999
2011-05-06,58.470001
2011-05-09,58.689999
2011-05-10,59.189999
2011-05-11,58.759998
2011-05-12,59.110001
2011-05-13,58.41
2011-05-16,57.400002
2011-05-17,57.560001
2011-05-18,58.040001
2011-05-19,58.209999
2011-05-20,57.77
2011-05-23,56.919998
2011-05-24,56.57
2011-05-25,56.790001
2011-05-26,57.139999
2011-05-27,57.43
2011-05-31,58.360001
2011-06-01,57.09
2011-06-02,57.209999
2011-06-03,56.349998
2011-06-06,55.889999
2011-06-07,55.790001
2011-06-08,55.389999
2011-06-09,55.490002
2011-06-10,54.639999
2011-06-13,54.639999
2011-06-14,55.34
2011-06-15,54.290001
2011-06-16,54.080002
2011-06-17,53.790001
2011-06-20,54.07
2011-06-21,55.23
2011-06-22,54.830002
2011-06-23,55.34
2011-06-24,54.380001
2011-06-27,55.25
2011-06-28,56.07
2011-06-29,56.299999
2011-06-30,57.049999
2011-07-01,57.91
2011-07-05,58.200001
2011-07-06,58.389999
2011-07-07,59.189999
2011-07-08,59.029999
2011-07-11,57.959999
2011-07-12,57.52
2011-07-13,57.759998
2011-07-14,57.09
2011-07-15,57.849998
2011-07-18,57.540001
2011-07-19,58.849998
2011-07-20,58.599998
2011-07-21,58.990002
2011-07-22,59.599998
2011-07-25,59.48
2011-07-26,59.630001
2011-07-27,58.09
2011-07-28,58.189999
2011-07-29,58.0
2011-08-01,57.73
2011-08-02,56.27
2011-08-03,56.810001
2011-08-04,54.169998
2011-08-05,53.830002
2011-08-08,50.59
2011-08-09,53.029999
2011-08-10,50.860001
2011-08-11,53.099998
2011-08-12,53.57
2011-08-15,54.360001
2011-08-16,53.900002
2011-08-17,53.580002
2011-08-18,50.950001
2011-08-19,50.029999
2011-08-22,50.209999
2011-08-23,52.279999
2011-08-24,52.689999
2011-08-25,51.830002
2011-08-26,53.130001
2011-08-29,54.610001
2011-08-30,54.970001
2011-08-31,55.060001
2011-09-01,54.560001
2011-09-02,53.279999
2011-09-06,53.290001
2011-09-07,54.639999
2011-09-08,54.389999
2011-09-09,53.18
2011-09-12,53.860001
2011-09-13,54.580002
2011-09-14,55.360001
2011-09-15,56.18
2011-09-16,56.59
2011-09-19,56.610001
2011-09-20,56.360001
2011-09-21,55.380001
2011-09-22,53.580002
2011-09-23,54.150002
2011-09-26,54.779999
2011-09-27,55.349998
2011-09-28,54.529999
2011-09-29,53.880001
2011-09-30,52.490002
2011-10-03,51.139999
2011-10-04,52.189999
2011-10-05,53.529999
2011-10-06,54.43
2011-10-07,54.07
2011-10-10,55.939999
2011-10-11,56.32
2011-10-12,56.599998
2011-10-13,57.119999
2011-10-14,58.18
2011-10-17,57.279999
2011-10-18,57.990002
2011-10-19,56.869999
2011-10-20,56.59
2011-10-21,57.299999
2011-10-24,58.490002
2011-10-25,57.34
2011-10-26,57.27
2011-10-27,58.849998
2011-10-28,58.939999
2011-10-31,57.950001
2011-11-01,56.439999
2011-11-02,56.919998
2011-11-03,58.099998
2011-11-04,57.799999
2011-11-07,58.209999
2011-11-08,58.880001
2011-11-09,56.810001
2011-11-10,56.779999
2011-11-11,57.849998
2011-11-14,57.490002
2011-11-15,58.130001
2011-11-16,57.169998
2011-11-17,55.830002
2011-11-18,55.400002
2011-11-21,54.34
2011-11-22,54.52
2011-11-23,53.290001
2011-11-25,52.880001
2011-11-28,54.720001
2011-11-29,54.380001
2011-11-30,56.389999
2011-12-01,56.779999
2011-12-02,56.619999
2011-12-05,57.240002
2011-12-06,57.080002
2011-12-07,57.080002
2011-12-08,56.119999
2011-12-09,57.02
2011-12-12,56.380001
2011-12-13,55.759998
2011-12-14,54.889999
2011-12-15,54.740002
2011-12-16,54.860001
2011-12-19,54.32
2011-12-20,55.93
2011-12-21,55.130001
2011-12-22,55.599998
2011-12-23,56.080002
2011-12-27,56.240002
2011-12-28,55.59
2011-12-29,55.990002
2011-12-30,55.830002
2012-01-03,56.900002
2012-01-04,57.139999
2012-01-05,57.610001
2012-01-06,57.810001
2012-01-09,57.619999
2012-01-10,58.040001
2012-01-11,58.16
2012-01-12,58.389999
2012-01-13,58.18
2012-01-17,58.709999
2012-01-18,59.490002
2012-01-19,59.860001
2012-01-20,59.77
2012-01-23,59.790001
2012-01-24,59.68
2012-01-25,60.43
2012-01-26,60.220001
2012-01-27,60.400002
2012-01-30,60.450001
2012-01-31,60.529999
2012-02-01,61.02
2012-02-02,61.209999
2012-02-03,62.049999
2012-02-06,62.0
2012-02-07,62.130001
2012-02-08,62.459999
2012-02-09,62.91
2012-02-10,62.470001
2012-02-13,63.049999
2012-02-14,63.209999
2012-02-15,62.77
2012-02-16,63.630001
2012-02-17,63.43
2012-02-21,63.610001
2012-02-22,63.32
2012-02-23,63.740002
2012-02-24,63.959999
2012-02-27,64.050003
2012-02-28,64.699997
2012-02-29,64.410004
2012-03-01,64.919998
2012-03-02,64.870003
2012-03-05,64.199997
2012-03-06,63.57
2012-03-07,64.059998
2012-03-08,64.75
2012-03-09,65.019997
2012-03-12,65.050003
2012-03-13,66.260002
2012-03-14,66.489998
2012-03-15,66.68
2012-03-16,66.519997
2012-03-19,66.989998
2012-03-20,67.110001
2012-03-21,67.120003
2012-03-22,66.980003
2012-03-23,66.940002
2012-03-26,68.110001
2012-03-27,68.209999
2012-03-28,67.940002
2012-03-29,67.68
2012-03-30,67.550003
2012-04-02,68.25
2012-04-03,68.230003
2012-04-04,67.300003
2012-04-05,67.720001
2012-04-09,67.209999
2012-04-10,66.129997
2012-04-11,66.449997
2012-04-12,67.209999
2012-04-13,66.190002
2012-04-16,65.449997
2012-04-17,66.779999
2012-04-18,66.610001
2012-04-19,65.860001
2012-04-20,65.68
2012-04-23,65.080002
2012-04-24,64.730003
2012-04-25,66.449997
2012-04-26,66.839996
2012-04-27,67.239998
2012-04-30,66.760002
2012-05-01,66.870003
2012-05-02,67.059998
2012-05-03,66.349998
2012-05-04,64.699997
2012-05-07,64.760002
2012-05-08,64.519997
2012-05-09,64.32
2012-05-10,64.190002
2012-05-11,64.18
2012-05-14,63.580002
2012-05-15,63.369999
2012-05-16,62.939999
2012-05-17,61.610001
2012-05-18,60.810001
2012-05-21,62.509998
2012-05-22,62.439999
2012-05-23,62.560001
2012-05-24,62.150002
2012-05-25,62.07
2012-05-29,62.860001
2012-05-30,62.330002
2012-05-31,62.060001
2012-06-01,60.41
2012-06-04,60.869999
2012-06-05,61.119999
2012-06-06,62.52
2012-06-07,62.27
2012-06-08,62.869999
2012-06-11,61.810001
2012-06-12,62.560001
2012-06-13,62.130001
2012-06-14,62.360001
2012-06-15,62.990002
2012-06-18,63.580002
2012-06-19,64.239998
2012-06-20,64.290001
2012-06-21,62.689999
2012-06-22,63.349998
2012-06-25,62.130001
2012-06-26,62.52
2012-06-27,62.900002
2012-06-28,62.200001
2012-06-29,64.160004
2012-07-02,64.349998
2012-07-03,64.889999
2012-07-05,64.93
2012-07-06,64.120003
2012-07-09,64.0
2012-07-10,63.369999
2012-07-11,63.02
2012-07-12,62.43
2012-07-13,63.380001
2012-07-16,63.200001
2012-07-17,63.529999
2012-07-18,64.389999
2012-07-19,65.099998
2012-07-20,64.239998
2012-07-23,63.459999
2012-07-24,62.959999
2012-07-25,62.540001
2012-07-26,63.369999
2012-07-27,64.870003
2012-07-30,64.82
2012-07-31,64.800003
2012-08-01,64.610001
2012-08-02,64.379997
2012-08-03,65.599998
2012-08-06,66.099998
2012-08-07,66.650002
2012-08-08,66.620003
2012-08-09,66.82
2012-08-10,66.860001
2012-08-13,67.019997
2012-08-14,67.050003
2012-08-15,67.220001
2012-08-16,68.019997
2012-08-17,68.32
2012-08-20,68.419998
2012-08-21,68.150002
2012-08-22,68.43
2012-08-23,67.870003
2012-08-24,68.290001
2012-08-27,68.400002
2012-08-28,68.400002
2012-08-29,68.400002
2012-08-30,67.709999
2012-08-31,68.160004
2012-09-04,68.089996
2012-09-05,68.019997
2012-09-06,69.529999
2012-09-07,69.43
2012-09-10,68.540001
2012-09-11,68.43
2012-09-12,68.629997
2012-09-13,69.559998
2012-09-14,70.18
2012-09-17,70.209999
2012-09-18,70.269997
2012-09-19,70.400002
2012-09-20,70.330002
2012-09-21,70.150002
2012-09-24,69.739998
2012-09-25,68.760002
2012-09-26,68.199997
2012-09-27,69.139999
2012-09-28,68.57
2012-10-01,68.470001
2012-10-02,68.669998
2012-10-03,69.110001
2012-10-04,69.349998
2012-10-05,68.980003
2012-10-08,68.349998
2012-10-09,67.260002
2012-10-10,66.919998
2012-10-11,66.709999
2012-10-12,66.68
2012-10-15,67.169998
2012-10-16,68.120003
2012-10-17,68.080002
2012-10-18,67.290001
2012-10-19,65.68
2012-10-22,66.019997
2012-10-23,65.389999
2012-10-24,65.160004
2012-10-25,65.160004
2012-10-26,65.349998
2012-10-31,64.949997
2012-11-01,65.870003
2012-11-02,65.169998
2012-11-05,65.599998
2012-11-06,65.720001
2012-11-07,64.169998
2012-11-08,63.16
2012-11-09,63.43
2012-11-12,63.419998
2012-11-13,62.98
2012-11-14,62.240002
2012-11-15,62.029999
2012-11-16,62.299999
2012-11-19,63.779999
2012-11-20,63.799999
2012-11-21,63.93
2012-11-23,64.900002
2012-11-26,65.18
2012-11-27,64.959999
2012-11-28,65.519997
2012-11-29,65.910004
2012-11-30,65.800003
2012-12-03,65.669998
2012-12-04,65.629997
2012-12-05,64.900002
2012-12-06,65.32
2012-12-07,64.93
2012-12-10,65.120003
2012-12-11,65.970001
2012-12-12,65.830002
2012-12-13,65.309998
2012-12-14,64.690002
2012-12-17,65.550003
2012-12-18,66.550003
2012-12-19,66.260002
2012-12-20,66.260002
2012-12-21,65.199997
2012-12-24,65.07
2012-12-26,64.5
2012-12-27,64.400002
2012-12-28,63.779999
2012-12-31,65.129997
2013-01-02,67.199997
2013-01-03,66.849998
2013-01-04,66.629997
2013-01-07,66.650002
2013-01-08,66.519997
2013-01-09,66.769997
2013-01-10,67.169998
2013-01-11,67.260002
2013-01-14,66.959999
2013-01-15,66.629997
2013-01-16,66.900002
2013-01-17,67.220001
2013-01-18,67.07
2013-01-22,67.18
2013-01-23,67.589996
2013-01-24,66.660004
2013-01-25,67.0
2013-01-28,67.150002
2013-01-29,67.160004
2013-01-30,67.019997
2013-01-31,66.870003
2013-02-01,67.660004
2013-02-04,66.480003
2013-02-05,67.459999
2013-02-06,67.239998
2013-02-07,67.300003
2013-02-08,67.989998
2013-02-11,68.010002
2013-02-12,67.730003
2013-02-13,67.970001
2013-02-14,67.949997
2013-02-15,67.75
2013-02-19,68.239998
2013-02-20,67.190002
2013-02-21,66.470001
2013-02-22,67.139999
2013-02-25,66.309998
2013-02-26,66.559998
2013-02-27,67.239998
2013-02-28,67.099998
2013-03-01,67.379997
2013-03-04,67.68
2013-03-05,68.68
2013-03-06,68.510002
2013-03-07,68.690002
2013-03-08,68.769997
2013-03-11,68.970001
2013-03-12,68.720001
2013-03-13,68.629997
2013-03-14,68.860001
2013-03-15,68.510002
2013-03-18,68.360001
2013-03-19,68.230003
2013-03-20,68.709999
2013-03-21,67.93
2013-03-22,68.589996
2013-03-25,68.339996
2013-03-26,68.709999
2013-03-27,68.800003
2013-03-28,68.970001
2013-04-01,68.5
2013-04-02,69.040001
2013-04-03,68.410004
2013-04-04,68.43
2013-04-05,67.860001
2013-04-08,68.220001
2013-04-09,68.68
2013-04-10,70.019997
2013-04-11,69.989998
2013-04-12,69.940002
2013-04-15,68.559998
2013-04-16,69.470001
2013-04-17,68.110001
2013-04-18,67.169998
2013-04-19,68.089996
2013-04-22,68.790001
2013-04-23,69.449997
2013-04-24,69.419998
2013-04-25,69.790001
2013-04-26,69.57
2013-04-29,70.209999
2013-04-30,70.720001
2013-05-01,70.389999
2013-05-02,71.279999
2013-05-03,72.120003
2013-05-06,72.400002
2013-05-07,72.360001
2013-05-08,72.709999
2013-05-09,72.610001
2013-05-10,73.050003
2013-05-13,73.139999
2013-05-14,73.519997
2013-05-15,73.669998
2013-05-16,73.589996
2013-05-17,74.300003
2013-05-20,74.190002
2013-05-21,74.269997
2013-05-22,73.620003
2013-05-23,73.449997
2013-05-24,73.410004
2013-05-28,73.889999
2013-05-29,73.540001
2013-05-30,73.93
2013-05-31,73.25
2013-06-03,73.379997
2013-06-04,73.0
2013-06-05,72.050003
2013-06-06,72.400002
2013-06-07,73.389999
2013-06-10,73.419998
2013-06-11,72.690002
2013-06-12,71.849998
2013-06-13,72.760002
2013-06-14,72.279999
2013-06-17,72.980003
2013-06-18,73.580002
2013-06-19,72.760002
2013-06-20,71.029999
2013-06-21,70.43
2013-06-24,69.730003
2013-06-25,70.239998
2013-06-26,70.870003
2013-06-27,71.169998
2013-06-28,71.269997
2013-07-01,71.709999
2013-07-02,71.739998
2013-07-03,72.029999
2013-07-05,72.580002
2013-07-08,72.650002
2013-07-09,73.089996
2013-07-10,73.510002
2013-07-11,74.970001
2013-07-12,75.300003
2013-07-15,75.470001
2013-07-16,75.370003
2013-07-17,75.559998
2013-07-18,75.370003
2013-07-19,74.589996
2013-07-22,74.809998
2013-07-23,74.260002
2013-07-24,74.5
2013-07-25,74.970001
2013-07-26,75.370003
2013-07-29,75.230003
2013-07-30,75.629997
2013-07-31,75.769997
2013-08-01,76.540001
2013-08-02,76.970001
2013-08-05,77.019997
2013-08-06,76.559998
2013-08-07,76.419998
2013-08-08,76.800003
2013-08-09,76.489998
2013-08-12,76.669998
2013-08-13,77.099998
2013-08-14,76.809998
2013-08-15,75.510002
2013-08-16,75.480003
2013-08-19,75.349998
2013-08-20,75.68
2013-08-21,75.419998
2013-08-22,76.160004
2013-08-23,76.669998
2013-08-26,76.709999
2013-08-27,75.139999
2013-08-28,75.43
2013-08-29,75.959999
2013-08-30,75.470001
2013-09-03,75.900002
2013-09-04,76.709999
2013-09-05,76.839996
2013-09-06,76.93
2013-09-09,77.830002
2013-09-10,78.209999
2013-09-11,78.059998
2013-09-12,78.010002
2013-09-13,78.059998
2013-09-16,77.849998
2013-09-17,78.370003
2013-09-18,79.309998
2013-09-19,79.5
2013-09-20,78.989998
2013-09-23,78.830002
2013-09-24,78.830002
2013-09-25,78.559998
2013-09-26,79.169998
2013-09-27,79.07
2013-09-30,78.879997
2013-10-01,79.68
2013-10-02,79.650002
2013-10-03,78.720001
2013-10-04,79.400002
2013-10-07,78.739998
2013-10-08,77.220001
2013-10-09,76.980003
2013-10-10,78.610001
2013-10-11,79.230003
2013-10-14,79.790001
2013-10-15,79.480003
2013-10-16,80.379997
2013-10-17,80.839996
2013-10-18,82.150002
2013-10-21,82.330002
2013-10-22,82.449997
2013-10-23,81.949997
2013-10-24,82.309998
2013-10-25,82.900002
2013-10-28,82.919998
2013-10-29,83.059998
2013-10-30,82.980003
2013-10-31,82.790001
2013-11-01,82.809998
2013-11-04,82.93
2013-11-05,83.019997
2013-11-06,83.0
2013-11-07,81.440002
2013-11-08,82.540001
2013-11-11,82.410004
2013-11-12,82.540001
2013-11-13,83.540001
2013-11-14,83.800003
2013-11-15,83.959999
2013-11-18,83.139999
2013-11-19,82.900002
2013-11-20,82.699997
2013-11-21,83.540001
2013-11-22,83.989998
2013-11-25,84.190002
2013-11-26,84.629997
2013-11-27,85.220001
2013-11-29,85.730003
2013-12-02,85.480003
2013-12-03,85.410004
2013-12-04,85.489998
2013-12-05,85.379997
2013-12-06,86.0
2013-12-09,86.349998
2013-12-10,86.290001
2013-12-11,85.18
2013-12-12,84.959999
2013-12-13,84.849998
2013-12-16,85.32
2013-12-17,85.150002
2013-12-18,86.139999
2013-12-19,85.900002
2013-12-20,86.5
2013-12-23,87.410004
2013-12-24,87.449997
2013-12-26,87.739998
2013-12-27,87.519997
2013-12-30,87.389999
2013-12-31,87.959999
2014-01-02,87.269997
2014-01-03,86.639999
2014-01-06,86.32
2014-01-07,87.120003
2014-01-08,87.309998
2014-01-09,87.019997
2014-01-10,87.300003
2014-01-13,86.010002
2014-01-14,87.650002
2014-01-15,88.370003
2014-01-16,88.379997
2014-01-17,87.879997
2014-01-21,88.550003
2014-01-22,88.779999
2014-01-23,88.480003
2014-01-24,86.739998
2014-01-27,85.900002
2014-01-28,85.849998
2014-01-29,84.93
2014-01-30,86.5
2014-01-31,86.269997
2014-02-03,84.290001
2014-02-04,84.910004
2014-02-05,84.690002
2014-02-06,85.769997
2014-02-07,87.300003
2014-02-10,87.800003
2014-02-11,88.800003
2014-02-12,88.970001
2014-02-13,89.629997
2014-02-14,89.809998
2014-02-18,90.25
2014-02-19,89.629997
2014-02-20,90.050003
2014-02-21,89.93
2014-02-24,90.410004
2014-02-25,90.309998
2014-02-26,90.230003
2014-02-27,90.440002
2014-02-28,90.339996
2014-03-03,89.669998
2014-03-04,90.809998
2014-03-05,91.059998
2014-03-06,90.980003
2014-03-07,90.529999
2014-03-10,90.610001
2014-03-11,90.220001
2014-03-12,90.559998
