week_end,exec_date,omega_qqq,omega_shy,qqq_return,shy_return,gross_portfolio_return,turnover,transaction_cost,net_portfolio_return,nav
2024-01-19,2024-01-22,0.7160764169772921,0.2839235830227079,0.0020310246816033217,0.0012185152741934768,0.0018003340994118613,0.0,0.0,0.0018003340994118613,1.2155846471819718
2024-01-26,2024-01-29,0.7757080304820757,0.2242919695179243,0.01131349436644058,-0.0010791790918792676,0.008533917228881515,0.05963161350478363,2.9815806752391815e-05,0.008504101422129123,1.2259221023087905
2024-02-02,2024-02-05,0.7757080304820757,0.2242919695179243,0.018342020114080704,0.00012217275336867672,0.014255454665230647,0.0,0.0,0.014255454665230647,1.2433981792613578
2024-02-09,2024-02-12,0.7757080304820757,0.2242919695179243,-0.019201619953458926,-0.0012218127655222455,-0.015168893587724075,0.0,0.0,-0.015168893587724075,1.2245372045929723
2024-02-16,2024-02-20,0.8390784023763177,0.1609215976236823,0.021117662249356517,-0.0011011026726922557,0.017542183100875398,0.063370371894242,3.1685185947120995e-05,0.017510497914928275,1.2459794607607497
2024-02-23,2024-02-26,0.8390784023763177,0.1609215976236823,0.01830439497748526,0.0022079800013066198,0.01571413416350483,0.0,0.0,0.01571413416350483,1.2655589491721155
2024-03-01,2024-03-04,0.8390784023763177,0.1609215976236823,-0.018177330706412698,0.002083524039369067,-0.014916921591500132,0.0,0.0,-0.014916921591500132,1.2466807055578937
2024-03-08,2024-03-11,0.8390784023763177,0.1609215976236823,0.004114564122640774,-0.003057874039122943,0.0029603639147926892,0.0,0.0,0.0029603639147926892,1.2503713341318954
2024-03-15,2024-03-18,0.7639355368661815,0.23606446313381846,0.010986160467083783,0.0029443536050952623,0.009087775647582605,0.07514286551013616,3.757143275506808e-05,0.009050204214827537,1.2616874500501554
2024-03-22,2024-03-25,0.7639355368661815,0.23606446313381846,0.003201517353054184,-1.0360513450491382e-06,0.0024455083029872966,0.0,0.0,0.0024455083029872966,1.264772917185028
2024-03-29,2024-04-01,0.8172306344093827,0.1827693655906173,-0.0080005639993731,-0.0015954923024878997,-0.006829913108770974,0.053295097543201164,2.664754877160058e-05,-0.0068565606575425745,1.2561009249603317
2024-04-05,2024-04-08,0.8172306344093827,0.1827693655906173,0.0014725483678463824,-0.00295007096306521,0.0006642290384868704,0.0,0.0,0.0006642290384868704,1.2569352636699604
2024-04-12,2024-04-15,0.8172306344093827,0.1827693655906173,-0.05598794285291364,0.0008630719161957234,-0.04559731895038071,0.0,0.0,-0.04559731895038071,1.1996223855524204
2024-04-19,2024-04-22,0.607801169666133,0.39219883033386704,0.03790945455449912,0.000738799322264283,0.023331167049673186,0.20942946474324975,0.00010471473237162488,0.02322645231730156,1.2274853576892213
2024-04-26,2024-04-29,0.7078888274509905,0.29211117254900953,0.00962760728245371,0.004103429487249954,0.008013933229327539,0.10008765778485751,5.0043828892428757e-05,0.00796388940043511,1.2372609153185117
2024-05-03,2024-05-06,0.8056161130574463,0.1943838869425537,0.015298454471461609,0.0004920490203201844,0.012420327828221323,0.09772728560645583,4.886364280322791e-05,0.012371464185418094,1.2525676444203921
2024-05-10,2024-05-13,0.8056161130574463,0.1943838869425537,0.01799608921836815,0.000983126928101541,0.014689043479979036,0.0,0.0,0.014689043479979036,1.2709666650108984
2024-05-17,2024-05-20,0.6398999656389204,0.3601000343610796,0.01592979367575098,-0.0003680993642807273,0.010060921832022363,0.16571614741852592,8.285807370926296e-05,0.0099780637583131,1.2836484514290678
2024-05-24,2024-05-28,0.6398999656389204,0.3601000343610796,-0.010039775208673385,0.0008845765983678255,-0.006105915747585323,0.0,0.0,-0.006105915747585323,1.2758106021351234
2024-05-31,2024-06-03,0.8235321035853236,0.17646789641467642,0.01594932722744069,0.0007386963403954727,0.013265139191663718,0.1836321379464032,9.18160689732016e-05,0.013173323122690516,1.2926172674404037
2024-06-07,2024-06-10,0.8235321035853236,0.17646789641467642,0.0381964722110133,0.0035686019191616403,0.03208576478328997,0.0,0.0,0.03208576478328997,1.3340918810383156
2024-06-14,2024-06-17,0.8235321035853236,0.17646789641467642,-0.0010844199624887585,0.0011032014381970878,-0.0006983750157579993,0.0,0.0,-0.0006983750157579993,1.3331601845998728
2024-06-21,2024-06-24,0.8235321035853236,0.17646789641467642,0.0038898723454163786,-0.0007372967197697422,0.0030733255541279193,0.0,0.0,0.0030733255541279193,1.3372574198629497
2024-06-28,2024-07-01,0.8235321035853236,0.17646789641467642,0.034351189073269506,0.003812212995306208,0.028962040206133195,0.0,0.0,0.028962040206133195,1.3759871230229703
2024-07-05,2024-07-08,0.6122720040239005,0.3877279959760995,0.0001611349901144976,0.003920471249392987,0.0016187349041248329,0.2112600995614231,0.00010563004978071155,0.0015131048543441214,1.3780691358183315
2024-07-12,2024-07-15,0.7993493568983244,0.20065064310167557,-0.03111092632664092,-0.0003664354599973718,-0.0249420244624153,0.18707735287442395,9.353867643721197e-05,-0.025035563138852513,1.3435683989588478
2024-07-19,2024-07-22,0.7993493568983244,0.20065064310167557,-0.0321098569435907,0.002807592393017533,-0.02510364827873008,0.0,0.0,-0.02510364827873008,1.3098399304329684
2024-07-26,2024-07-29,0.7120348597669809,0.2879651402330191,-0.08803760955382378,0.012107926068362973,-0.05919918634466996,0.08731449713134354,4.365724856567177e-05,-0.05924284359323563,1.2322412883021534
2024-08-02,2024-08-05,0.6481074953100605,0.3518925046899395,0.06281940298178035,-0.0049476820591995985,0.038972673691173784,0.06392736445692038,3.1963682228460186e-05,0.03894071000894533,1.2802256389709767
2024-08-09,2024-08-12,0.6481074953100605,0.3518925046899395,0.05268163327683628,0.0007274109333941237,0.034399331847184404,0.0,0.0,0.034399331847184404,1.3242645455652131
2024-08-16,2024-08-19,0.6481074953100605,0.3518925046899395,0.00900734128411984,0.0038781868164594613,0.0072024302715532375,0.0,0.0,0.0072024302715532375,1.3338024686157366
2024-08-23,2024-08-26,0.8186392282256557,0.1813607717743443,-0.01303571345187493,0.00021983287047078193,-0.010631677340563741,0.1705317329155952,8.52658664577976e-05,-0.010716943207021538,1.3195081833101967
2024-08-30,2024-09-03,0.8186392282256557,0.1813607717743443,-0.04256142250387718,0.004602314144358299,-0.03400777082559127,0.0,0.0,-0.03400777082559127,1.2746346514096913
2024-09-06,2024-09-09,0.6083441635527154,0.39165583644728463,0.04443124719859748,0.0030134706062325822,0.02820973326352804,0.21029506467294035,0.00010514753233647017,0.02810458573119157,1.3104577302461826
2024-09-13,2024-09-16,0.7022594972047003,0.29774050279529973,0.022060191803566553,-0.00011997222347648329,0.01545625861407254,0.0939153336519849,4.695766682599245e-05,0.015409300947246548,1.3306509677901917
2024-09-20,2024-09-23,0.8177298687932603,0.18227013120673974,0.005859722274245138,0.0003604714378169227,0.004857373102750594,0.11547037158856,5.7735185794279994e-05,0.0047996379169563145,1.3370376106294322
2024-09-27,2024-09-30,0.7477261291911843,0.2522738708088157,-0.0008026859932884767,-0.006591759638152839,-0.0022631180100757082,0.07000373960207595,3.500186980103798e-05,-0.002298119879876746,1.3339649379163019
2024-10-04,2024-10-07,0.7477261291911843,0.2522738708088157,0.021384807160607977,0.0009708448734075947,0.016234897875870753,0.0,0.0,0.016234897875870753,1.3556217224533655
2024-10-11,2024-10-14,0.6718025257872193,0.32819747421278067,-0.005083002073321574,0.0009699114660588481,-0.003096451138068577,0.07592360340396498,3.796180170198249e-05,-0.0031344129397705596,1.3513726441850737
2024-10-18,2024-10-21,0.7558642987009161,0.2441357012990839,0.010562629062852658,-0.0014533836217591745,0.007629091379276261,0.08406177291369676,4.2030886456848385e-05,0.0075870604928194125,1.3616255901848473
2024-10-25,2024-10-28,0.7558642987009161,0.2441357012990839,-0.023351853205208828,-8.178874258102375e-05,-0.0176707996983503,0.0,0.0,-0.0176707996983503,1.337564577116543
2024-11-01,2024-11-04,0.7558642987009161,0.2441357012990839,0.058645884766505896,-0.0019478285896893377,0.04385279606197551,0.0,0.0,0.04385279606197551,1.3962205237365573
2024-11-08,2024-11-11,0.5874176255127961,0.4125823744872039,-0.03345173298942816,0.0007318221987737683,-0.01934820062146543,0.16844667318812,8.422333659406001e-05,-0.01943242395805949,1.3690885745803647
2024-11-15,2024-11-18,0.6882601287459774,0.3117398712540226,0.0236282537409227,0.0008532381138706135,0.01652837330153713,0.10084250323318134,5.0421251616590665e-05,0.01647795204992054,1.391648350464394
2024-11-22,2024-11-25,0.6882601287459774,0.3117398712540226,0.00217703653017276,0.0018856369610216195,0.002086195666002106,0.0,0.0,0.002086195666002106,1.3945516012217318
2024-11-29,2024-12-02,0.6360567250262035,0.3639432749737965,0.028453476615552642,0.0026827357101883997,0.019074388771953197,0.052203403719773944,2.610170185988697e-05,0.01904828707009331,1.4211154204558616
2024-12-06,2024-12-09,0.5554481911739193,0.4445518088260807,0.014327834143311069,-0.0013380283924583347,0.007363546616214049,0.08060853385228417,4.0304266926142084e-05,0.0073232423492879065,1.4315225930861701
2024-12-13,2024-12-16,0.6703673343919199,0.32963266560808013,-0.023809253113567186,-0.0009769563815458238,-0.01628298227983633,0.11491914321800056,5.745957160900028e-05,-0.016340441851445328,1.4081308813948152
2024-12-20,2024-12-23,0.7216685211200469,0.27833147887995313,-0.007776064936311444,0.0017123260779632332,-0.005135147033117115,0.051301186728127,2.56505933640635e-05,-0.005160797626481178,1.400863802884338
2024-12-27,2024-12-30,0.7216685211200469,0.27833147887995313,0.01650813454893285,0.0007325499426542592,0.012117292755271509,0.0,0.0,0.012117292755271509,1.4178384796941506
