week_end,k_hat_t,p_t,s_t,h_t,rho_t,I_t,interpretability,mode,degraded_reason,strict_contracts_satisfied
2019-06-21,2.0,"[0.004600687527487, 0.3050273332173881, 0.3631536210571788, 0.17154692259533566, 0.15567143560261038]",0.5850494114271281,0.2083037644503584,0.33353570570058244,0.024735877163413342,"{""L"": -0.36694924965208187, ""T"": -0.7644327580051837, ""P"": -0.8956429505244221, ""E"": 1.1948046577487597, ""H"": -0.6382419027937525, ""I"": 0.024735877163413342, ""d"": 1.051963247583871, ""a"": 0.2646857857454161, ""g_raw"": 0.6583245166646435, ""g_stress"": 0.34353685818074314, ""s"": 0.5850494114271281, ""drift_probe_raw"": 0.1432877054179127, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.004600687527487, 0.3050273332173881, 0.3631536210571788, 0.17154692259533566, 0.15567143560261038], ""h_t"": 0.2083037644503584, ""rho_t"": 0.33353570570058244}",strict,,True
2019-06-28,1.0,"[0.001944139433724159, 0.6999122435865883, 0.15824345829701153, 0.010588107418783537, 0.12931205126389245]",0.803548987155702,0.32641809599818283,0.5320213134002167,0.6444204277807518,"{""L"": 0.0654816028886532, ""T"": -0.695674210401925, ""P"": -0.351581581304257, ""E"": 1.2333699896530943, ""H"": -0.3051887278112767, ""I"": 0.6444204277807518, ""d"": 1.7995839273936631, ""a"": 1.07539614904277, ""g_raw"": 1.4374900382182165, ""g_stress"": 1.4086250488052343, ""s"": 0.803548987155702, ""drift_probe_raw"": 0.14222417804296986, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.001944139433724159, 0.6999122435865883, 0.15824345829701153, 0.010588107418783537, 0.12931205126389245], ""h_t"": 0.32641809599818283, ""rho_t"": 0.5320213134002167}",strict,,True
2019-07-05,1.0,"[0.003006078368274823, 0.3802477370799825, 0.33233455258351674, 0.11030286999824229, 0.17410876196998365]",0.7222281220472019,0.4796865169633794,0.42738532918430305,0.1465556883221653,"{""L"": -0.5767009441039517, ""T"": -0.6664674874080059, ""P"": -0.26708084291446976, ""E"": 1.7089843777117375, ""H"": -0.5307142089630001, ""I"": 0.1465556883221653, ""d"": 0.9024013199933102, ""a"": 1.0473355633226136, ""g_raw"": 0.9748684416579618, ""g_stress"": 0.9555408535779886, ""s"": 0.7222281220472019, ""drift_probe_raw"": 0.14044040646157224, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.003006078368274823, 0.3802477370799825, 0.33233455258351674, 0.11030286999824229, 0.17410876196998365], ""h_t"": 0.4796865169633794, ""rho_t"": 0.42738532918430305}",strict,,True
2019-07-12,2.0,"[0.0017119232520115789, 0.3295776544454633, 0.3383841873376217, 0.1345573516086443, 0.19576888335625908]",0.5911309045641263,0.12707110024753357,0.34927439064016785,0.08689320753187495,"{""L"": -0.14056716262718297, ""T"": -0.4942886295226272, ""P"": -0.9738727065290514, ""E"": 1.45936115981515, ""H"": -0.4726960620160555, ""I"": 0.08689320753187495, ""d"": 1.1048689312114506, ""a"": 0.12878592308112194, ""g_raw"": 0.6168274271462862, ""g_stress"": 0.36864244485006936, ""s"": 0.5911309045641263, ""drift_probe_raw"": 0.13879170178658876, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0017119232520115789, 0.3295776544454633, 0.3383841873376217, 0.1345573516086443, 0.19576888335625908], ""h_t"": 0.12707110024753357, ""rho_t"": 0.34927439064016785}",strict,,True
2019-07-19,1.0,"[0.0011870541235927635, 0.4596455071818094, 0.2774005000000295, 0.05756440517189626, 0.20420253352267206]",0.6319947310460846,0.42909989453338826,0.3946680585359791,0.28570101159677974,"{""L"": -0.09913410549225671, ""T"": -0.4335891126195497, ""P"": -0.6329412210185372, ""E"": 1.55660601581752, ""H"": -0.3496451368683794, ""I"": 0.28570101159677974, ""d"": 1.0831303552269325, ""a"": 0.34448975638133217, ""g_raw"": 0.7138100558041323, ""g_stress"": 0.5407838012837227, ""s"": 0.6319947310460846, ""drift_probe_raw"": 0.1375179544297644, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0011870541235927635, 0.4596455071818094, 0.2774005000000295, 0.05756440517189626, 0.20420253352267206], ""h_t"": 0.42909989453338826, ""rho_t"": 0.3946680585359791}",strict,,True
2019-07-26,3.0,"[0.0005376487819558625, 0.1436773634154609, 0.3249422795961552, 0.3426149484857148, 0.18822775972071334]",0.718643623037469,0.4913606599496021,0.4121913017037171,-0.20811016412942027,"{""L"": -0.43409734250993337, ""T"": -0.4461955652388835, ""P"": -0.5174030061994541, ""E"": 0.8922847084552389, ""H"": -0.45915813638744607, ""I"": -0.20811016412942027, ""d"": 1.6563375476054703, ""a"": 0.7966541252635876, ""g_raw"": 1.2264958364345289, ""g_stress"": 0.9377434672194895, ""s"": 0.718643623037469, ""drift_probe_raw"": 0.13578279924044684, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.0005376487819558625, 0.1436773634154609, 0.3249422795961552, 0.3426149484857148, 0.18822775972071334], ""h_t"": 0.4913606599496021, ""rho_t"": 0.4121913017037171}",strict,,True
2019-08-02,1.0,"[0.0004179895902986963, 0.5308758434773583, 0.21419516802548344, 0.0291133177152126, 0.22539768119164694]",0.739291663347869,0.3597488315169768,0.48543039040975566,0.43403360585511236,"{""L"": 0.15027060627273195, ""T"": -0.2809623047574531, ""P"": -0.492599463556446, ""E"": 1.0484771966515563, ""H"": -0.1613784300451273, ""I"": 0.43403360585511236, ""d"": 1.3953765033310233, ""a"": 1.129384572838741, ""g_raw"": 1.2623805380848823, ""g_stress"": 1.0422902177061317, ""s"": 0.739291663347869, ""drift_probe_raw"": 0.13484815043487858, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0004179895902986963, 0.5308758434773583, 0.21419516802548344, 0.0291133177152126, 0.22539768119164694], ""h_t"": 0.3597488315169768, ""rho_t"": 0.48543039040975566}",strict,,True
2019-08-09,2.0,"[0.0006199461066965316, 0.2890960014595419, 0.329050157689403, 0.15155882031519824, 0.22967507442916044]",0.6308496742991293,0.5253352844896443,0.4017307799982436,0.05185383064953018,"{""L"": -0.3517776566786522, ""T"": -0.320366914944334, ""P"": -0.44745989002016723, ""E"": 1.1287181334083913, ""H"": -0.36470445540701957, ""I"": 0.05185383064953018, ""d"": 0.882095816963968, ""a"": 0.853074029947577, ""g_raw"": 0.8675849234557724, ""g_stress"": 0.5358636522803749, ""s"": 0.6308496742991293, ""drift_probe_raw"": 0.1333751033549861, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0006199461066965316, 0.2890960014595419, 0.329050157689403, 0.15155882031519824, 0.22967507442916044], ""h_t"": 0.5253352844896443, ""rho_t"": 0.4017307799982436}",strict,,True
2019-08-16,1.0,"[0.0001812947314838333, 0.3299498022302637, 0.28104748842294064, 0.0916976388592079, 0.297123775756104]",0.6901688655435986,0.23512213667182955,0.4402520828842462,0.15299117159527365,"{""L"": -0.1682043893138454, ""T"": -0.2551876487078239, ""P"": 0.037088150644214, ""E"": 1.5629601662442516, ""H"": -0.14732539511222303, ""I"": 0.15299117159527365, ""d"": 1.3402274095641857, ""a"": 0.5253526772242901, ""g_raw"": 0.932790043394238, ""g_stress"": 0.8009088788197931, ""s"": 0.6901688655435986, ""drift_probe_raw"": 0.13260058059842886, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0001812947314838333, 0.3299498022302637, 0.28104748842294064, 0.0916976388592079, 0.297123775756104], ""h_t"": 0.23512213667182955, ""rho_t"": 0.4402520828842462}",strict,,True
2019-08-23,1.0,"[0.0004564395868246272, 0.33022045878442524, 0.31223865476231016, 0.11510648663278002, 0.24197796023365992]",0.5514372558209009,0.15694965393451796,0.3375493095957385,0.11777690077141068,"{""L"": -0.4653817049817899, ""T"": -0.2982006224423474, ""P"": -0.07230001035756364, ""E"": 1.2393674299021713, ""H"": -0.3085979024369285, ""I"": 0.11777690077141068, ""d"": 0.5845797416069534, ""a"": 0.6230285545693002, ""g_raw"": 0.6038041480881268, ""g_stress"": 0.20647949262826942, ""s"": 0.5514372558209009, ""drift_probe_raw"": 0.13120316817502517, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0004564395868246272, 0.33022045878442524, 0.31223865476231016, 0.11510648663278002, 0.24197796023365992], ""h_t"": 0.15694965393451796, ""rho_t"": 0.3375493095957385}",strict,,True
2019-08-30,2.0,"[0.00010370390050690127, 0.18511916130126943, 0.3053492026207212, 0.22069660415559697, 0.2887313280219055]",0.7089904877899347,0.5579998101164755,0.4841675303685973,-0.09532370250578409,"{""L"": -0.23604605540324647, ""T"": -0.23176910670667586, ""P"": -0.07721611897158617, ""E"": 1.7191196825523043, ""H"": -0.19484163925153167, ""I"": -0.09532370250578409, ""d"": 1.4322164404391289, ""a"": 0.5019858218188807, ""g_raw"": 0.9671011311290048, ""g_stress"": 0.8904861554225101, ""s"": 0.7089904877899347, ""drift_probe_raw"": 0.13062649082563635, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00010370390050690127, 0.18511916130126943, 0.3053492026207212, 0.22069660415559697, 0.2887313280219055], ""h_t"": 0.5579998101164755, ""rho_t"": 0.4841675303685973}",strict,,True
2019-09-06,1.0,"[0.00016717355186794656, 0.4372846074184578, 0.24075180916764083, 0.04534057102406083, 0.27645583883797253]",0.6175149038678303,0.2214766157478986,0.4061336369230292,0.316206175983237,"{""L"": 0.26747281321541794, ""T"": -0.38673521499059915, ""P"": -0.31500273476975976, ""E"": 1.3381439164832702, ""H"": -0.10711888365298244, ""I"": 0.316206175983237, ""d"": 0.9059700492880416, ""a"": 0.6900260229060803, ""g_raw"": 0.7979980360970609, ""g_stress"": 0.4790135158820969, ""s"": 0.6175149038678303, ""drift_probe_raw"": 0.12992783317165374, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.00016717355186794656, 0.4372846074184578, 0.24075180916764083, 0.04534057102406083, 0.27645583883797253], ""h_t"": 0.2214766157478986, ""rho_t"": 0.4061336369230292}",strict,,True
2019-09-13,2.0,"[0.00010187902242098616, 0.1848327076524626, 0.30987265707924, 0.22545382032971725, 0.27973893591615917]",0.60276374337709,0.21301786985774698,0.3673748007238946,-0.09758685165157199,"{""L"": -0.4110041094132251, ""T"": -0.2986301341842438, ""P"": 0.22131692084943325, ""E"": 0.9353430402877552, ""H"": -0.2135929605174171, ""I"": -0.09758685165157199, ""d"": 1.1036472178465702, ""a"": 0.7044391783605355, ""g_raw"": 0.9040431981035528, ""g_stress"": 0.416994109398548, ""s"": 0.60276374337709, ""drift_probe_raw"": 0.12846337915817518, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00010187902242098616, 0.1848327076524626, 0.30987265707924, 0.22545382032971725, 0.27973893591615917], ""h_t"": 0.21301786985774698, ""rho_t"": 0.3673748007238946}",strict,,True
2019-09-20,1.0,"[0.00010957506822805051, 0.40085679424325055, 0.24804222999352513, 0.0533869395844, 0.2976044611105963]",0.5658768446642799,0.4681395418762644,0.370648302672689,0.27050776650665703,"{""L"": 0.04065747205314507, ""T"": -0.45952212158894934, ""P"": 0.25712312830828704, ""E"": 1.1751012983389775, ""H"": -0.08028897165780245, ""I"": 0.27050776650665703, ""d"": 0.7824597911655402, ""a"": 0.6241247670413769, ""g_raw"": 0.7032922791034586, ""g_stress"": 0.2650482036943889, ""s"": 0.5658768446642799, ""drift_probe_raw"": 0.12761277383193628, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.00010957506822805051, 0.40085679424325055, 0.24804222999352513, 0.0533869395844, 0.2976044611105963], ""h_t"": 0.4681395418762644, ""rho_t"": 0.370648302672689}",strict,,True
2019-09-27,2.0,"[0.00015387669553283204, 0.19445352956374606, 0.32345195306262414, 0.23170214368863998, 0.25023849698945705]",0.6631493774977628,0.27998059685593735,0.3962601801550292,-0.09047395410816605,"{""L"": -0.27973861709288983, ""T"": -0.5981651598358038, ""P"": 0.1292395944053839, ""E"": 1.9770329271017888, ""H"": -0.28894335417834127, ""I"": -0.09047395410816605, ""d"": 0.6983629972791182, ""a"": 0.7800727755098834, ""g_raw"": 0.7392178863945008, ""g_stress"": 0.6773606948197315, ""s"": 0.6631493774977628, ""drift_probe_raw"": 0.12572396257704727, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00015387669553283204, 0.19445352956374606, 0.32345195306262414, 0.23170214368863998, 0.25023849698945705], ""h_t"": 0.27998059685593735, ""rho_t"": 0.3962601801550292}",strict,,True
2019-10-04,3.0,"[8.277701013984503e-05, 0.03871721525776441, 0.20831019346896687, 0.6489770529649316, 0.10391276129819717]",0.7379121227561749,0.36635972617342216,0.4225178575321905,-0.5347949761079378,"{""L"": -0.9518466332411378, ""T"": -0.3940785493570772, ""P"": 0.0703360023816573, ""E"": 1.2530539043213471, ""H"": -0.5010821449760179, ""I"": -0.5347949761079378, ""d"": 1.7235650313162638, ""a"": 0.7357181359515286, ""g_raw"": 1.2296415836338963, ""g_stress"": 1.0351448858028274, ""s"": 0.7379121227561749, ""drift_probe_raw"": 0.12347784258962753, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [8.277701013984503e-05, 0.03871721525776441, 0.20831019346896687, 0.6489770529649316, 0.10391276129819717], ""h_t"": 0.36635972617342216, ""rho_t"": 0.4225178575321905}",strict,,True
2019-10-11,2.0,"[0.00010500609736664015, 0.27465954301178497, 0.3043729016196074, 0.13107296939112023, 0.2897895798801209]",0.62315535096396,0.33188183905362667,0.3883086385220331,0.05424647665896734,"{""L"": -0.21661405367004713, ""T"": -0.39372880696784107, ""P"": 0.14922217396172088, ""E"": 1.3557780502675543, ""H"": -0.187145160416333, ""I"": 0.05424647665896734, ""d"": 0.43664535769101087, ""a"": 1.2220610710610733, ""g_raw"": 0.829353214376042, ""g_stress"": 0.5029628161944855, ""s"": 0.62315535096396, ""drift_probe_raw"": 0.12223812882302801, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00010500609736664015, 0.27465954301178497, 0.3043729016196074, 0.13107296939112023, 0.2897895798801209], ""h_t"": 0.33188183905362667, ""rho_t"": 0.3883086385220331}",strict,,True
2019-10-18,2.0,"[6.142043718433157e-05, 0.1733730279050326, 0.3100264947815198, 0.23679272358753312, 0.2797463332887303]",0.4206082781981332,0.1416006171359084,0.25584668759521223,-0.1215817988800379,"{""L"": -0.07465761706922412, ""T"": -0.49338172593779306, ""P"": -0.011708736762713778, ""E"": 0.7318662444752053, ""H"": -0.20547383509659564, ""I"": -0.1215817988800379, ""d"": 0.6665353414029486, ""a"": 0.28155056457928845, ""g_raw"": 0.47404295299111854, ""g_stress"": -0.32027685274407125, ""s"": 0.4206082781981332, ""drift_probe_raw"": 0.12116792469940538, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [6.142043718433157e-05, 0.1733730279050326, 0.3100264947815198, 0.23679272358753312, 0.2797463332887303], ""h_t"": 0.1416006171359084, ""rho_t"": 0.25584668759521223}",strict,,True
2019-10-25,1.0,"[2.398725304261994e-05, 0.48822810293560787, 0.17323255520034372, 0.018125876129389262, 0.3203894784816166]",0.807074857162211,0.2573467550341071,0.5592863165960882,0.4746462110397599,"{""L"": 0.37375584442446896, ""T"": -0.20139924039050786, ""P"": 0.27358561664284264, ""E"": 1.7461242961823917, ""H"": 0.1474090077938205, ""I"": 0.4746462110397599, ""d"": 1.5637792537119, ""a"": 1.136122306833474, ""g_raw"": 1.3499507802726871, ""g_stress"": 1.4311141710492228, ""s"": 0.807074857162211, ""drift_probe_raw"": 0.1179567870490775, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [2.398725304261994e-05, 0.48822810293560787, 0.17323255520034372, 0.018125876129389262, 0.3203894784816166], ""h_t"": 0.2573467550341071, ""rho_t"": 0.5592863165960882}",strict,,True
2019-11-01,1.0,"[0.00016426184951355723, 0.6076138073154328, 0.17711760522285447, 0.015336791791379055, 0.19976753382082013]",0.7215294337319734,0.5573086612508882,0.5262628174383108,0.5633067925300256,"{""L"": 0.41228150399951047, ""T"": -0.5600058685815034, ""P"": -0.2745593992331956, ""E"": 1.3064741878919734, ""H"": -0.09972930221202086, ""I"": 0.5633067925300256, ""d"": 1.4268147305410348, ""a"": 0.9480208460364884, ""g_raw"": 1.1874177882887615, ""g_stress"": 0.9520608054428381, ""s"": 0.7215294337319734, ""drift_probe_raw"": 0.11714128813386067, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.00016426184951355723, 0.6076138073154328, 0.17711760522285447, 0.015336791791379055, 0.19976753382082013], ""h_t"": 0.5573086612508882, ""rho_t"": 0.5262628174383108}",strict,,True
2019-11-08,2.0,"[9.037809044963134e-05, 0.23623503971690402, 0.3183749456564413, 0.1738344351968329, 0.27146520133937224]",0.6200740334684146,0.4575549105349396,0.37946101272009314,-0.006795803769995754,"{""L"": -0.034301896013019056, ""T"": -0.6435877506217308, ""P"": 0.034251176450006526, ""E"": 1.7522115237249711, ""H"": -0.23041367701031173, ""I"": -0.006795803769995754, ""d"": 0.42381005691824386, ""a"": 0.9873567479415415, ""g_raw"": 0.7055834024298927, ""g_stress"": 0.48986247090778395, ""s"": 0.6200740334684146, ""drift_probe_raw"": 0.11601474412291791, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [9.037809044963134e-05, 0.23623503971690402, 0.3183749456564413, 0.1738344351968329, 0.27146520133937224], ""h_t"": 0.4575549105349396, ""rho_t"": 0.37946101272009314}",strict,,True
2019-11-15,3.0,"[0.00011221158770002513, 0.13470643105999497, 0.31706810863945106, 0.34754332296284857, 0.20056992575000543]",0.5969494196735016,0.11750672990377728,0.3453746814450578,-0.21175730461568082,"{""L"": -0.47133363441605347, ""T"": -0.637989746762395, ""P"": 0.13810681476285838, ""E"": 1.6893383303566643, ""H"": -0.377303161442545, ""I"": -0.21175730461568082, ""d"": 0.9059989056723079, ""a"": 0.4205879553543391, ""g_raw"": 0.6632934305133236, ""g_stress"": 0.3927703220722595, ""s"": 0.5969494196735016, ""drift_probe_raw"": 0.11357390275942282, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.00011221158770002513, 0.13470643105999497, 0.31706810863945106, 0.34754332296284857, 0.20056992575000543], ""h_t"": 0.11750672990377728, ""rho_t"": 0.3453746814450578}",strict,,True
2019-11-22,3.0,"[2.096612035340526e-05, 0.045994926109448844, 0.22144490488268886, 0.5815380383752625, 0.1510011645122464]",0.6969762863975973,0.11604957661784934,0.4066680693043253,-0.49118679053849656,"{""L"": -0.1604615277976797, ""T"": -0.5059533124526221, ""P"": -0.38997379740109733, ""E"": 1.5210426401807517, ""H"": -0.33876171982776393, ""I"": -0.49118679053849656, ""d"": 1.6030206277254646, ""a"": 0.47883775229073405, ""g_raw"": 1.0409291900080992, ""g_stress"": 0.8329403226354635, ""s"": 0.6969762863975973, ""drift_probe_raw"": 0.11128340609796164, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [2.096612035340526e-05, 0.045994926109448844, 0.22144490488268886, 0.5815380383752625, 0.1510011645122464], ""h_t"": 0.11604957661784934, ""rho_t"": 0.4066680693043253}",strict,,True
2019-11-29,2.0,"[3.999974632269784e-05, 0.14373730056266792, 0.306616521139551, 0.29578709808890746, 0.2538190804625508]",0.544004110278435,0.5191057697841824,0.34494092845648394,-0.18407592550876184,"{""L"": -0.0016459749206452767, ""T"": -0.4254983522983525, ""P"": -0.3618816039013418, ""E"": 1.5124946338236702, ""H"": -0.2400532142480169, ""I"": -0.18407592550876184, ""d"": 0.5356400605663144, ""a"": 0.6143134852581198, ""g_raw"": 0.574976772912217, ""g_stress"": 0.17647300678102257, ""s"": 0.544004110278435, ""drift_probe_raw"": 0.10965339972935728, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [3.999974632269784e-05, 0.14373730056266792, 0.306616521139551, 0.29578709808890746, 0.2538190804625508], ""h_t"": 0.5191057697841824, ""rho_t"": 0.34494092845648394}",strict,,True
2019-12-06,4.0,"[3.461460966254147e-05, 0.2971206219905945, 0.28135906035871433, 0.10275678077946904, 0.3187289222615596]",0.5531742001702766,0.3825373522528728,0.35454973854871996,0.11516147792793284,"{""L"": -0.050659032721702704, ""T"": -0.33987489018312145, ""P"": 0.19538211720346577, ""E"": 1.6505277157190212, ""H"": -0.09037429535190714, ""I"": 0.11516147792793284, ""d"": 0.5552847349787953, ""a"": 0.5588240466118627, ""g_raw"": 0.5570543907953289, ""g_stress"": 0.2135041521629376, ""s"": 0.5531742001702766, ""drift_probe_raw"": 0.10867387766107621, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [3.461460966254147e-05, 0.2971206219905945, 0.28135906035871433, 0.10275678077946904, 0.3187289222615596], ""h_t"": 0.3825373522528728, ""rho_t"": 0.35454973854871996}",strict,,True
2019-12-13,1.0,"[4.442419467156426e-05, 0.4435898587907225, 0.23071006553321047, 0.04185290032374609, 0.2838027511576494]",0.4933245758109092,0.39753913370391614,0.3257444675818393,0.33669450218041747,"{""L"": -0.10939924572473989, ""T"": -0.14091106471418272, ""P"": 0.17112533086434337, ""E"": 0.980212048516454, ""H"": -0.05029723822377407, ""I"": 0.33669450218041747, ""d"": 0.982701771907748, ""a"": 0.3062975239582084, ""g_raw"": 0.6444996479329782, ""g_stress"": -0.0267032834087238, ""s"": 0.4933245758109092, ""drift_probe_raw"": 0.10778000367913808, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [4.442419467156426e-05, 0.4435898587907225, 0.23071006553321047, 0.04185290032374609, 0.2838027511576494], ""h_t"": 0.39753913370391614, ""rho_t"": 0.3257444675818393}",strict,,True
2019-12-20,1.0,"[2.7232885424975966e-05, 0.37342766873710664, 0.24848651213845102, 0.06048166160569866, 0.3175769246333188]",0.4835445953412044,0.14567409108133159,0.3182114062929535,0.24472374791435209,"{""L"": -0.23509842440138506, ""T"": 0.017747002344892543, ""P"": 0.23468671148365455, ""E"": 1.463087079045026, ""H"": -0.029156241068928, ""I"": 0.24472374791435209, ""d"": 0.6427866182228796, ""a"": 0.238433078378271, ""g_raw"": 0.4406098483005753, ""g_stress"": -0.0658453983581413, ""s"": 0.4835445953412044, ""drift_probe_raw"": 0.10753419373159095, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [2.7232885424975966e-05, 0.37342766873710664, 0.24848651213845102, 0.06048166160569866, 0.3175769246333188], ""h_t"": 0.14567409108133159, ""rho_t"": 0.3182114062929535}",strict,,True
2019-12-27,2.0,"[2.9672005302772276e-05, 0.18775783838108429, 0.31067410551550106, 0.2199358623105702, 0.28160252178754175]",0.508337950992836,0.3011584239859353,0.31011979065148476,-0.086315664800795,"{""L"": -0.788379701612459, ""T"": 0.33010247387315694, ""P"": 0.039973149566953414, ""E"": 1.3157600764327162, ""H"": -0.1898227273976403, ""I"": -0.086315664800795, ""d"": 0.46326830583920603, ""a"": 0.6620735380603874, ""g_raw"": 0.5626709219497967, ""g_stress"": 0.03335489604060582, ""s"": 0.508337950992836, ""drift_probe_raw"": 0.10657453371563146, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [2.9672005302772276e-05, 0.18775783838108429, 0.31067410551550106, 0.2199358623105702, 0.28160252178754175], ""h_t"": 0.3011584239859353, ""rho_t"": 0.31011979065148476}",strict,,True
2020-01-03,4.0,"[4.53614868562971e-06, 0.3168028517080213, 0.20012401860428275, 0.044323526146218165, 0.4387450673927922]",0.6514757575398237,0.4314369643366974,0.45816232293831316,0.2616833861929532,"{""L"": 0.1609203452248097, ""T"": 0.1708676255257116, ""P"": 0.2087368297387014, ""E"": 0.9441954517031804, ""H"": 0.17635601445859828, ""I"": 0.2616833861929532, ""d"": 1.1683668233505544, ""a"": 1.0677648351662765, ""g_raw"": 1.1180658292584154, ""g_stress"": 0.6255323955724555, ""s"": 0.6514757575398237, ""drift_probe_raw"": 0.10632427607199181, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [4.53614868562971e-06, 0.3168028517080213, 0.20012401860428275, 0.044323526146218165, 0.4387450673927922], ""h_t"": 0.4314369643366974, ""rho_t"": 0.45816232293831316}",strict,,True
2020-01-10,4.0,"[2.7834728236203304e-06, 0.32688539606632555, 0.15573544207323753, 0.024700481668331917, 0.49267589671928125]",0.5495417533837617,0.16297813143078074,0.4032382357246873,0.3696226830604573,"{""L"": 0.5073234078971468, ""T"": 0.2779105725576234, ""P"": -0.15080034379579627, ""E"": 1.2776384323771877, ""H"": 0.2624979776050778, ""I"": 0.3696226830604573, ""d"": 1.274779806381953, ""a"": 0.12354427743573489, ""g_raw"": 0.699162041908844, ""g_stress"": 0.19881936484064602, ""s"": 0.5495417533837617, ""drift_probe_raw"": 0.10611275478188821, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [2.7834728236203304e-06, 0.32688539606632555, 0.15573544207323753, 0.024700481668331917, 0.49267589671928125], ""h_t"": 0.16297813143078074, ""rho_t"": 0.4032382357246873}",strict,,True
2020-01-17,4.0,"[6.5467999530967005e-06, 0.25997821101618684, 0.25863845049638073, 0.09828406747422992, 0.3830927242132493]",0.5503167628946074,0.2120842032292455,0.3650453175253032,0.10416161082696318,"{""L"": -0.12222458149127749, ""T"": 0.2759011299341374, ""P"": 0.08607896695933423, ""E"": 1.4148950906492457, ""H"": 0.06919530462027065, ""I"": 0.10416161082696318, ""d"": 0.541979562159299, ""a"": 0.7588942485621133, ""g_raw"": 0.6504369053607062, ""g_stress"": 0.2019506276221606, ""s"": 0.5503167628946074, ""drift_probe_raw"": 0.10564790392300809, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [6.5467999530967005e-06, 0.25997821101618684, 0.25863845049638073, 0.09828406747422992, 0.3830927242132493], ""h_t"": 0.2120842032292455, ""rho_t"": 0.3650453175253032}",strict,,True
2020-01-24,4.0,"[5.77663979541287e-06, 0.3867005783433586, 0.13189454656130592, 0.014261441998117252, 0.4671376564574229]",0.6468916727329412,0.4820461200595363,0.47821162962083763,0.5027850034677699,"{""L"": 0.2528146952222358, ""T"": 0.39490518809904057, ""P"": -0.14629189651976005, ""E"": 1.5988407123003316, ""H"": 0.20276971979361852, ""I"": 0.5027850034677699, ""d"": 1.0909920140198597, ""a"": 0.6289078767173807, ""g_raw"": 0.8599499453686201, ""g_stress"": 0.6054039644276265, ""s"": 0.6468916727329412, ""drift_probe_raw"": 0.1033581986262755, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [5.77663979541287e-06, 0.3867005783433586, 0.13189454656130592, 0.014261441998117252, 0.4671376564574229], ""h_t"": 0.4820461200595363, ""rho_t"": 0.47821162962083763}",strict,,True
2020-01-31,3.0,"[3.745764839832506e-06, 0.07887865622484326, 0.2808287649200313, 0.5096833489335688, 0.1306054841567168]",0.816887769562356,0.11690589480748534,0.4597627184124413,-0.36438678109186695,"{""L"": -0.6195543143825797, ""T"": 0.39138127452044263, ""P"": 0.007219099805743386, ""E"": 1.5051768450177385, ""H"": -0.10903350471944113, ""I"": -0.36438678109186695, ""d"": 1.600660230217256, ""a"": 1.5099316760294423, ""g_raw"": 1.5552959531233492, ""g_stress"": 1.4954024705258449, ""s"": 0.816887769562356, ""drift_probe_raw"": 0.10218086037805237, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [3.745764839832506e-06, 0.07887865622484326, 0.2808287649200313, 0.5096833489335688, 0.1306054841567168], ""h_t"": 0.11690589480748534, ""rho_t"": 0.4597627184124413}",strict,,True
