week_end,k_hat_t,p_t,s_t,h_t,rho_t,I_t,interpretability,mode,degraded_reason,strict_contracts_satisfied
2017-01-06,4.0,"[7.855289707381211e-05, 0.1687838229656183, 0.2644364280280019, 0.06456038230552237, 0.5021408138037836]",0.6530410576748128,,,0.287125695827533,"{""L"": 0.3021116205327545, ""T"": 0.4272362708854775, ""P"": 0.799006943223918, ""E"": 0.6788651881330564, ""H"": 0.4701290788289984, ""I"": 0.287125695827533, ""d"": 0.9255183450878549, ""a"": 0.6504641521681744, ""g_raw"": 0.7879912486280147, ""g_stress"": 0.632433551642136, ""s"": 0.6530410576748128, ""drift_probe_raw"": 0.05356115291945872, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [7.855289707381211e-05, 0.1687838229656183, 0.2644364280280019, 0.06456038230552237, 0.5021408138037836], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-01-13,4.0,"[1.0414269522649084e-05, 0.14295352592512248, 0.1782388340397355, 0.024364349473078056, 0.6544328762925413]",0.7614257386727178,,,0.48466962081136633,"{""L"": 0.6013082559244916, ""T"": 0.5125570779126283, ""P"": 0.8380685031879908, ""E"": 1.0192985064727047, ""H"": 0.6294354054362142, ""I"": 0.48466962081136633, ""d"": 1.4532810218093357, ""a"": 0.47477449012610273, ""g_raw"": 0.9640277559677193, ""g_stress"": 1.1605120176684753, ""s"": 0.7614257386727178, ""drift_probe_raw"": 0.05443222872245025, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [1.0414269522649084e-05, 0.14295352592512248, 0.1782388340397355, 0.024364349473078056, 0.6544328762925413], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-01-20,4.0,"[9.937091361704559e-05, 0.13298892776002805, 0.30620223759589726, 0.08190440020626064, 0.4788050635241971]",0.6163301122637014,,,0.23699797907287098,"{""L"": 0.5121051424766295, ""T"": 0.4696595821793045, ""P"": 0.7936069358947178, ""E"": 0.5305859859029662, ""H"": 0.5676246447270878, ""I"": 0.23699797907287098, ""d"": 0.7087844078838291, ""a"": 0.8287214944245633, ""g_raw"": 0.7687529511541962, ""g_stress"": 0.4740002010157865, ""s"": 0.6163301122637014, ""drift_probe_raw"": 0.054933989659669516, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [9.937091361704559e-05, 0.13298892776002805, 0.30620223759589726, 0.08190440020626064, 0.4788050635241971], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-01-27,4.0,"[1.7761501409496844e-05, 0.1263156640811786, 0.21070663321592667, 0.033672224835702584, 0.6292877163657827]",0.7043835975298129,,,0.4264632774132186,"{""L"": 0.4843255494334884, ""T"": 0.6898734094313874, ""P"": 0.9935483926031454, ""E"": 1.1310763644211648, ""H"": 0.6835730112251672, ""I"": 0.4264632774132186, ""d"": 1.085739418024326, ""a"": 0.47617264791088126, ""g_raw"": 0.7809560329676036, ""g_stress"": 0.8682604143481172, ""s"": 0.7043835975298129, ""drift_probe_raw"": 0.05592053604654921, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [1.7761501409496844e-05, 0.1263156640811786, 0.21070663321592667, 0.033672224835702584, 0.6292877163657827], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-02-03,4.0,"[0.00011249477444788401, 0.10507044167487134, 0.3407219281500418, 0.0967292527053606, 0.4573658826952782]",0.7319375650016569,,,0.19607698994871386,"{""L"": 0.5209128855127271, ""T"": 0.6228550259186736, ""P"": 0.9389605979677618, ""E"": 1.500214694498808, ""H"": 0.661104562768567, ""I"": 0.19607698994871386, ""d"": 0.7429585684527681, ""a"": 0.7143295543132504, ""g_raw"": 0.7286440613830092, ""g_stress"": 1.0044752968198882, ""s"": 0.7319375650016569, ""drift_probe_raw"": 0.05695261311570272, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.00011249477444788401, 0.10507044167487134, 0.3407219281500418, 0.0967292527053606, 0.4573658826952782], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-02-10,2.0,"[0.0001907818239633788, 0.07355424049481263, 0.429909207722427, 0.14474987145134016, 0.35159589850745687]",0.7677877637365181,,,0.07339367828875348,"{""L"": 0.5548274657278018, ""T"": 0.7392422585097749, ""P"": 0.9812110992277626, ""E"": 1.9703141881915054, ""H"": 0.7259685515764825, ""I"": 0.07339367828875348, ""d"": 1.0240783376754043, ""a"": 0.3331094793024451, ""g_raw"": 0.6785939084889248, ""g_stress"": 1.1958615806929256, ""s"": 0.7677877637365181, ""drift_probe_raw"": 0.05877136280657353, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0001907818239633788, 0.07355424049481263, 0.429909207722427, 0.14474987145134016, 0.35159589850745687], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-02-17,4.0,"[8.351171480571177e-05, 0.0804695072526328, 0.3766630454713759, 0.0949482413922056, 0.44783569416897995]",0.6786386894658283,,,0.17745890722455865,"{""L"": 0.5073461752131135, ""T"": 0.9442057403884201, ""P"": 0.9809796528626276, ""E"": 1.6166673506543363, ""H"": 0.7786553924368493, ""I"": 0.17745890722455865, ""d"": 0.8159375409052328, ""a"": 0.33330778689642765, ""g_raw"": 0.5746226639008303, ""g_stress"": 0.7475227962491167, ""s"": 0.6786386894658283, ""drift_probe_raw"": 0.06011289304530947, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [8.351171480571177e-05, 0.0804695072526328, 0.3766630454713759, 0.0949482413922056, 0.44783569416897995], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-02-24,4.0,"[5.385432472739541e-05, 0.06976847856132938, 0.3683456240681318, 0.08187390370595406, 0.4799581393398574]",0.4879513081552639,,,0.20045589848399945,"{""L"": 0.7469662111729471, ""T"": 0.9377784629696129, ""P"": 0.9673686503671576, ""E"": 0.5100021774428669, ""H"": 0.8688511091003327, ""I"": 0.20045589848399945, ""d"": 0.9102074175739786, ""a"": 0.11760849317310337, ""g_raw"": 0.513907955373541, ""g_stress"": -0.0482040992723263, ""s"": 0.4879513081552639, ""drift_probe_raw"": 0.06203887470402323, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [5.385432472739541e-05, 0.06976847856132938, 0.3683456240681318, 0.08187390370595406, 0.4799581393398574], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-03-03,2.0,"[0.00041236976186495653, 0.06578276859607228, 0.4534952528542931, 0.18731103597510704, 0.29299857281266267]",0.5887084966392235,,,0.0010491323659683367,"{""L"": 0.2838969917818318, ""T"": 0.9653662504612158, ""P"": 1.0229791573110283, ""E"": 0.44254407872938656, ""H"": 0.7071817737019153, ""I"": 0.0010491323659683367, ""d"": 0.8190477186181722, ""a"": 0.7030862550212961, ""g_raw"": 0.7610669868197342, ""g_stress"": 0.35862893180106115, ""s"": 0.5887084966392235, ""drift_probe_raw"": 0.06014946190607095, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00041236976186495653, 0.06578276859607228, 0.4534952528542931, 0.18731103597510704, 0.29299857281266267], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-03-10,2.0,"[0.0014879069230022304, 0.04979372417308486, 0.47393086772183496, 0.3042043996924338, 0.17058310148964417]",0.5398049383421025,,,-0.160692779696294,"{""L"": 0.11797345700878545, ""T"": 0.9523795741837975, ""P"": 0.9501762490327996, ""E"": 0.09369305327012084, ""H"": 0.6180662960260432, ""I"": -0.160692779696294, ""d"": 1.1331041214273225, ""a"": 0.4121084305850834, ""g_raw"": 0.7726062760062029, ""g_stress"": 0.15955740232537435, ""s"": 0.5398049383421025, ""drift_probe_raw"": 0.06103202116882083, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0014879069230022304, 0.04979372417308486, 0.47393086772183496, 0.3042043996924338, 0.17058310148964417], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-03-17,2.0,"[0.0010928244822064673, 0.048912573949638445, 0.49243645308054407, 0.27687612556936897, 0.180682022918242]",0.5460988322512141,,,-0.14336645994821176,"{""L"": 0.2307745824156881, ""T"": 0.9325000317089851, ""P"": 0.9731348981342848, ""E"": 0.7156910673364814, ""H"": 0.6619685685979912, ""I"": -0.14336645994821176, ""d"": 0.9370229789704949, ""a"": 0.19612731388367488, ""g_raw"": 0.566575146427085, ""g_stress"": 0.18492048865374508, ""s"": 0.5460988322512141, ""drift_probe_raw"": 0.06023303056486036, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0010928244822064673, 0.048912573949638445, 0.49243645308054407, 0.27687612556936897, 0.180682022918242], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-03-24,2.0,"[0.004214328771469285, 0.029366812634904847, 0.4737918195820598, 0.4134481796544873, 0.07917885935707877]",0.7245345554899175,,,-0.3413017793541466,"{""L"": 0.21947959872586348, ""T"": 0.7800111961226707, ""P"": 0.816227184984547, ""E"": 0.8822714566865008, ""H"": 0.564852554379417, ""I"": -0.3413017793541466, ""d"": 1.4005418003666794, ""a"": 0.4657929902640164, ""g_raw"": 0.9331673953153479, ""g_stress"": 0.9670672638109707, ""s"": 0.7245345554899175, ""drift_probe_raw"": 0.060828558928573154, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.004214328771469285, 0.029366812634904847, 0.4737918195820598, 0.4134481796544873, 0.07917885935707877], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-03-31,2.0,"[0.00015300919265986998, 0.07906832926447349, 0.41985574299606865, 0.12030156140471263, 0.3806213571420853]",0.8061819250999377,,,0.10125908890709365,"{""L"": 0.5766336961671817, ""T"": 0.8962134942337501, ""P"": 0.9011619752243203, ""E"": 1.6259260991884807, ""H"": 0.7696186952547652, ""I"": 0.10125908890709365, ""d"": 0.488352450759273, ""a"": 1.3783469524548428, ""g_raw"": 0.933349701607058, ""g_stress"": 1.4253894697147764, ""s"": 0.8061819250999377, ""drift_probe_raw"": 0.06239453204244588, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00015300919265986998, 0.07906832926447349, 0.41985574299606865, 0.12030156140471263, 0.3806213571420853], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-04-07,4.0,"[0.00011981653377725276, 0.10068804781121966, 0.3567313948493109, 0.09517502105479937, 0.4472857197508928]",0.4852465610046989,,,0.17619165320321503,"{""L"": 0.6158195003510227, ""T"": 0.8075298808546717, ""P"": 0.8037939466869704, ""E"": 0.8423311091904228, ""H"": 0.7299117451112868, ""I"": 0.17619165320321503, ""d"": 0.5473994628762546, ""a"": 0.2504396112160578, ""g_raw"": 0.39891953704615624, ""g_stress"": -0.05903089182434951, ""s"": 0.4852465610046989, ""drift_probe_raw"": 0.06395167702227758, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.00011981653377725276, 0.10068804781121966, 0.3567313948493109, 0.09517502105479937, 0.4472857197508928], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-04-14,2.0,"[0.0003786201151590256, 0.09985280377778313, 0.4056486657751656, 0.15055285524859008, 0.34356705508330204]",0.5275307268147479,,,0.07179667576145635,"{""L"": 0.779059614137582, ""T"": 0.6114123964859952, ""P"": 0.44303715047131653, ""E"": 1.5463151420476067, ""H"": 0.6363774720429602, ""I"": 0.07179667576145635, ""d"": 0.11256244684703179, ""a"": 0.4096427305287342, ""g_raw"": 0.261102588687883, ""g_stress"": 0.1102343990160678, ""s"": 0.5275307268147479, ""drift_probe_raw"": 0.06489385374657666, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0003786201151590256, 0.09985280377778313, 0.4056486657751656, 0.15055285524859008, 0.34356705508330204], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-04-21,4.0,"[0.00015049583360345818, 0.11071686626790998, 0.35006788673916667, 0.0977818269593759, 0.441282924199944]",0.4907728255851409,,,0.1778592874214278,"{""L"": 0.6419035236428778, ""T"": 0.7711668277833182, ""P"": 0.6627303623081787, ""E"": 1.0006460366655854, ""H"": 0.6923523897583572, ""I"": 0.1778592874214278, ""d"": 0.44314211282921023, ""a"": 0.28937266844898496, ""g_raw"": 0.36625739063909757, ""g_stress"": -0.03691288842795515, ""s"": 0.4907728255851409, ""drift_probe_raw"": 0.06619759005655748, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.00015049583360345818, 0.11071686626790998, 0.35006788673916667, 0.0977818269593759, 0.441282924199944], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-04-28,2.0,"[0.00012039839410244238, 0.06188650805134138, 0.4537615438441751, 0.11372604434024151, 0.3705055053701395]",0.4797219004172255,,,0.0924841044194804,"{""L"": 0.5921139906446107, ""T"": 1.0446704000363214, ""P"": 1.102196402424293, ""E"": 0.2484765802712855, ""H"": 0.8780293368766301, ""I"": 0.0924841044194804, ""d"": 0.6146852793154766, ""a"": 0.581746647405602, ""g_raw"": 0.5982159633605393, ""g_stress"": -0.08115691363807753, ""s"": 0.4797219004172255, ""drift_probe_raw"": 0.06797981835276494, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00012039839410244238, 0.06188650805134138, 0.4537615438441751, 0.11372604434024151, 0.3705055053701395], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-05-05,2.0,"[0.00011802080349896238, 0.06434778852455918, 0.451372980108373, 0.10850272320774225, 0.37565848735582663]",0.3363599034955737,,,0.10567198654080015,"{""L"": 0.4944812987571455, ""T"": 1.1319211890303802, ""P"": 1.1489124211121013, ""E"": 0.14598133343772507, ""H"": 0.8811930409415166, ""I"": 0.10567198654080015, ""d"": 0.5229381925848091, ""a"": 0.09227793264911005, ""g_raw"": 0.3076080626169596, ""g_stress"": -0.6795582511354725, ""s"": 0.3363599034955737, ""drift_probe_raw"": 0.06979367886890103, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00011802080349896238, 0.06434778852455918, 0.451372980108373, 0.10850272320774225, 0.37565848735582663], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-05-12,2.0,"[0.00010451264579193193, 0.0712498057231029, 0.4327015904451666, 0.09647608150415571, 0.399468009681783]",0.29203012112109006,,,0.14022416513500335,"{""L"": 0.43228714182162675, ""T"": 1.1678985441335283, ""P"": 1.1763599354649217, ""E"": -0.14304502903196425, ""H"": 0.875769331041616, ""I"": 0.14022416513500335, ""d"": 0.4384209303897203, ""a"": 0.13234721742533273, ""g_raw"": 0.2853840739075265, ""g_stress"": -0.8855445973598574, ""s"": 0.29203012112109006, ""drift_probe_raw"": 0.07156747616844181, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00010451264579193193, 0.0712498057231029, 0.4327015904451666, 0.09647608150415571, 0.399468009681783], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-05-19,2.0,"[0.00022770565155319793, 0.07236162247171865, 0.45719493873673134, 0.13052590375584666, 0.33968982938415015]",0.39632039216848325,,,0.07612944266913467,"{""L"": 0.4994052032944993, ""T"": 1.0266735339243582, ""P"": 1.0163633173132385, ""E"": 0.751273858136392, ""H"": 0.8131886475196347, ""I"": 0.07612944266913467, ""d"": 0.21108612142712158, ""a"": 0.2788124821107213, ""g_raw"": 0.24494930176892143, ""g_stress"": -0.4208206513206497, ""s"": 0.39632039216848325, ""drift_probe_raw"": 0.07311085123456593, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00022770565155319793, 0.07236162247171865, 0.45719493873673134, 0.13052590375584666, 0.33968982938415015], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-05-26,2.0,"[7.018703573913866e-05, 0.05145364809981981, 0.48479684014944585, 0.08915132284723659, 0.37452800186775853]",0.629413433740419,,,0.12613462699387978,"{""L"": 0.6394479709267814, ""T"": 1.265754483734753, ""P"": 1.2829084611406176, ""E"": 1.2300641783865454, ""H"": 1.0195203729630307, ""I"": 0.12613462699387978, ""d"": 0.7285832078294456, ""a"": 0.5082090184447323, ""g_raw"": 0.618396113137089, ""g_stress"": 0.529701263558102, ""s"": 0.629413433740419, ""drift_probe_raw"": 0.07366309500879312, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [7.018703573913866e-05, 0.05145364809981981, 0.48479684014944585, 0.08915132284723659, 0.37452800186775853], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-06-02,4.0,"[1.6398933731267338e-05, 0.05280019527576533, 0.3908317146342017, 0.04282185986164246, 0.5135298312946592]",0.5262169895396174,,,0.2810564725731447,"{""L"": 0.8330970162061364, ""T"": 1.4035294053552676, ""P"": 1.3002431658680167, ""E"": 0.15206009377344692, ""H"": 1.1495348898238023, ""I"": 0.2810564725731447, ""d"": 1.0518301905170282, ""a"": 0.4327452233177022, ""g_raw"": 0.7422877069173652, ""g_stress"": 0.1049642222722243, ""s"": 0.5262169895396174, ""drift_probe_raw"": 0.07705641920418788, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [1.6398933731267338e-05, 0.05280019527576533, 0.3908317146342017, 0.04282185986164246, 0.5135298312946592], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-06-09,2.0,"[0.00046957577461953227, 0.059245035882999314, 0.49477767212115387, 0.17149143185553026, 0.2740162843656971]",0.47949132453377336,,,0.0023083359973113324,"{""L"": 0.596944959587268, ""T"": 1.0293498426895868, ""P"": 0.9840801232032874, ""E"": -0.330045995711489, ""H"": 0.8450704595770844, ""I"": 0.0023083359973113324, ""d"": 0.4327292991275251, ""a"": 1.1570131170791875, ""g_raw"": 0.7948712081033563, ""g_stress"": -0.08208075405326973, ""s"": 0.47949132453377336, ""drift_probe_raw"": 0.07879981580888451, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00046957577461953227, 0.059245035882999314, 0.49477767212115387, 0.17149143185553026, 0.2740162843656971], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-06-16,2.0,"[0.0008103592892378936, 0.06723484320134776, 0.47878268729893336, 0.20203468373771546, 0.2511374264727656]",0.37804165895526626,,,-0.024806904259805064,"{""L"": 0.6059698194805929, ""T"": 0.8406267279708721, ""P"": 0.9049874644792082, ""E"": 0.3574078479490493, ""H"": 0.7628541487018444, ""I"": -0.024806904259805064, ""d"": 0.4689133457309062, ""a"": 0.21038815837004055, ""g_raw"": 0.33965075205047335, ""g_stress"": -0.497868716260473, ""s"": 0.37804165895526626, ""drift_probe_raw"": 0.08029399921402165, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0008103592892378936, 0.06723484320134776, 0.47878268729893336, 0.20203468373771546, 0.2511374264727656], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-06-23,2.0,"[0.0008561622403765236, 0.040337041114646345, 0.5372137591433923, 0.23441330849613168, 0.18717972900545315]",0.5333478671329588,,,-0.11377058895586795,"{""L"": 0.6599691264786439, ""T"": 1.0485381895818362, ""P"": 0.9885770687109968, ""E"": 0.6544020606911157, ""H"": 0.8781202841228494, ""I"": -0.11377058895586795, ""d"": 0.7639543502212502, ""a"": 0.41644722164382797, ""g_raw"": 0.5902007859325391, ""g_stress"": 0.13358978746884204, ""s"": 0.5333478671329588, ""drift_probe_raw"": 0.08202315700233519, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0008561622403765236, 0.040337041114646345, 0.5372137591433923, 0.23441330849613168, 0.18717972900545315], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-06-30,3.0,"[0.02274887344268206, 0.01473405113771048, 0.3377729627318787, 0.5927209331860533, 0.03202317950167545]",0.8830075613382015,,,-0.526003849535186,"{""L"": 0.46013300485769937, ""T"": 0.6835356378441595, ""P"": 0.6826245978298414, ""E"": 0.7657910590325387, ""H"": 0.5939468246459959, ""I"": -0.526003849535186, ""d"": 2.01666274065905, ""a"": 1.1845309179159844, ""g_raw"": 1.6005968292875172, ""g_stress"": 2.021224457917098, ""s"": 0.8830075613382015, ""drift_probe_raw"": 0.082738781364217, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.02274887344268206, 0.01473405113771048, 0.3377729627318787, 0.5927209331860533, 0.03202317950167545], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-07-07,2.0,"[0.004755270344493245, 0.05657672024374542, 0.4418587862371672, 0.3677472886333989, 0.12906193454119536]",0.8222789876914737,,,-0.21918855977839974,"{""L"": 0.5138749248419714, ""T"": 0.6465168163562715, ""P"": 0.6700619506745032, ""E"": 2.0777656919613383, ""H"": 0.5993463433301094, ""I"": -0.21918855977839974, ""d"": 0.7476742523496371, ""a"": 1.0743109252699725, ""g_raw"": 0.9109925888098048, ""g_stress"": 1.5318647644190047, ""s"": 0.8222789876914737, ""drift_probe_raw"": 0.08355597479858673, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.004755270344493245, 0.05657672024374542, 0.4418587862371672, 0.3677472886333989, 0.12906193454119536], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-07-14,2.0,"[0.0003484898589003569, 0.08305246062712665, 0.4479301470149159, 0.14354414122245832, 0.32512476127659884]",0.4391488843532254,,,0.05133135298088405,"{""L"": 0.6437491323188256, ""T"": 0.9652901563528642, ""P"": 0.8802008047150587, ""E"": -0.26110324331719603, ""H"": 0.8154014088297974, ""I"": 0.05133135298088405, ""d"": 0.4212261221398193, ""a"": 0.9565274452372744, ""g_raw"": 0.6888767836885469, ""g_stress"": -0.24461697940498026, ""s"": 0.4391488843532254, ""drift_probe_raw"": 0.08408402423155723, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0003484898589003569, 0.08305246062712665, 0.4479301470149159, 0.14354414122245832, 0.32512476127659884], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-07-21,2.0,"[0.00027742514541212145, 0.06723281110254184, 0.4812219525757469, 0.1402134726732116, 0.31105433850308756]",0.26994118248847965,,,0.03439884369581877,"{""L"": 0.7421470356442763, ""T"": 1.0686589466830014, ""P"": 0.9249453786242618, ""E"": -0.41281529994290306, ""H"": 0.9021257902528265, ""I"": 0.03439884369581877, ""d"": 0.4033434370097132, ""a"": 0.24924497901682696, ""g_raw"": 0.3262942080132701, ""g_stress"": -0.9949210101983217, ""s"": 0.26994118248847965, ""drift_probe_raw"": 0.08445840997328875, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00027742514541212145, 0.06723281110254184, 0.4812219525757469, 0.1402134726732116, 0.31105433850308756], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-07-28,4.0,"[3.870465500916665e-05, 0.11530361094401388, 0.2868289254393711, 0.045514827469037955, 0.5523139314925679]",0.46408101939580465,,,0.3184699699319698,"{""L"": 0.8638532068443512, ""T"": 0.9827268017700304, ""P"": 0.8168871966342546, ""E"": -1.0676884071945736, ""H"": 0.8937174625158147, ""I"": 0.3184699699319698, ""d"": 1.2493974635841736, ""a"": 0.7567338332759971, ""g_raw"": 1.0030656484300853, ""g_stress"": -0.14392384630606692, ""s"": 0.46408101939580465, ""drift_probe_raw"": 0.08648045796751222, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [3.870465500916665e-05, 0.11530361094401388, 0.2868289254393711, 0.045514827469037955, 0.5523139314925679], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-08-04,4.0,"[7.236418473093892e-05, 0.11863048355557472, 0.30929686931679157, 0.059175705310528154, 0.5128245776323745]",0.45190747903474937,,,0.2748350371279201,"{""L"": 0.8522642679657162, ""T"": 0.9185233954246771, ""P"": 0.7902539099021333, ""E"": 0.12777185776595787, ""H"": 0.8599523730604568, ""I"": 0.2748350371279201, ""d"": 0.9047438385270493, ""a"": 0.28302831972889325, ""g_raw"": 0.5938860791279713, ""g_stress"": -0.19296664009648945, ""s"": 0.45190747903474937, ""drift_probe_raw"": 0.08400501613101388, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [7.236418473093892e-05, 0.11863048355557472, 0.30929686931679157, 0.059175705310528154, 0.5128245776323745], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-08-11,2.0,"[0.0019388092148326383, 0.07974332664590586, 0.44989337622561043, 0.25858525886305334, 0.20983922905059763]",0.6387727107151479,,,-0.07926461314762888,"{""L"": 0.8399101190009142, ""T"": 0.7550499227908587, ""P"": 0.3088356226147011, ""E"": 0.6588188570265395, ""H"": 0.6774404262308416, ""I"": -0.07926461314762888, ""d"": 0.5667128789056817, ""a"": 1.1103380980007043, ""g_raw"": 0.838525488453193, ""g_stress"": 0.5700413254026285, ""s"": 0.6387727107151479, ""drift_probe_raw"": 0.07682438896612359, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0019388092148326383, 0.07974332664590586, 0.44989337622561043, 0.25858525886305334, 0.20983922905059763], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-08-18,2.0,"[0.005971140841355617, 0.05295122807310286, 0.4390620049751835, 0.38734716095143484, 0.11466846515892318]",0.5461491518525261,,,-0.23420521011369144,"{""L"": 0.7588511637614028, ""T"": 0.6464049600614203, ""P"": 0.34553998769536004, ""E"": 0.5273592348501069, ""H"": 0.6161671984498983, ""I"": -0.23420521011369144, ""d"": 0.9934769136657098, ""a"": 0.3602250711857027, ""g_raw"": 0.6768509924257062, ""g_stress"": 0.18512349457675936, ""s"": 0.5461491518525261, ""drift_probe_raw"": 0.07420908193803484, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.005971140841355617, 0.05295122807310286, 0.4390620049751835, 0.38734716095143484, 0.11466846515892318], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
2017-08-25,2.0,"[0.00538806458597326, 0.05049100134481137, 0.4510294961936462, 0.38037889630816707, 0.11271254156740206]",0.4396274090134614,,,-0.24131015095325964,"{""L"": 0.683251156399266, ""T"": 0.662465660746995, ""P"": 0.5422332795152222, ""E"": 0.3358015940332545, ""H"": 0.6407217636999601, ""I"": -0.24131015095325964, ""d"": 0.8445960434097747, ""a"": 0.16061985549231864, ""g_raw"": 0.5026079494510467, ""g_stress"": -0.24267433305543218, ""s"": 0.4396274090134614, ""drift_probe_raw"": 0.07492873945102747, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00538806458597326, 0.05049100134481137, 0.4510294961936462, 0.38037889630816707, 0.11271254156740206], ""h_t"": null, ""rho_t"": null}",degraded,h_t unavailable for this week: micro data window not satisfied,True
